commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT,fix_date,HV,TE,DD,MDNL,NB,EC,NOP,NOGV,NOMT,II,TE_HV,DD_HV,TS,LA/LT,LD/LT,LT/NF,NUC/NF
74f3a9c0ab03d5fe669d9b1676b651ad7af3996a,camel,False,2007-04-20 18:14:07,camel,,62,3,6,5,1,1.96322482928785,0.333333333333333,0.0,0.833333333333333,170,170.0,97.0,done,262.0,,364.3135363140297,5.03812330339415,17.0,1.0,0.0,0.6666666666666666,1.0,0.6363636363636364,11.0,0.1290322580645161,0.0138290862161416,0.0466631028097358,0.0,0.2366412213740458,0.0114503816793893,43.666666666666664,0.1388888888888888
fe0092d793ece00296f8893d7e651dade1ff4340,camel,False,2007-04-25 17:14:29,camel,,5,2,2,2,1,0.8631205685666309,1.0,13.0,3.5,193,193.0,114.0,done,138.0,,281.4665352114395,4.6221892807879215,6.5,0.5,0.5,0.675,0.0,0.375,15.0,0.0666666666666666,0.0181784682315249,0.0238676299943259,1.0,0.036231884057971,0.0144927536231884,69.0,1.75
afa59b854819b74d87c9d76c85ccc63e6f0e50e2,camel,False,2007-04-30 19:44:48,camel,,70,83,4,1,1,0.891581410182624,0.5,5.25,1.25,14,14.0,1.0,done,339.0,,258.4648189768158,4.538783731222067,8.333333333333334,0.0,0.0,0.4212454212454212,1.0,0.1619047619047619,17.333333333333332,0.0,0.0513209702169567,0.0315408237711833,0.6666666666666666,0.2064896755162241,0.2448377581120944,84.75,0.3125
102f51e3a6e8e4b624209f64c6c45d19319edc24,camel,False,2007-05-02 01:58:44,camel,,22,4,9,8,5,2.8451000659285004,0.333333333333333,1.22222222222222,10.2222222222222,227,227.0,0.0100127958646784,done,426.0,,122.78890582157948,4.191123023407335,5.0,0.0,0.0,0.5511363636363635,0.75,0.375,11.75,0.05,0.0462440421413828,0.0579559142348606,0.0,0.0516431924882629,0.0093896713615023,47.333333333333336,1.1358024691358
f41e311e002b6d7a75594f79b0de57c362780380,camel,False,2007-05-02 20:10:09,camel,,21,19,2,1,1,0.769192829013014,1.0,0.0,5.5,232,232.0,8.0,done,216.0,,171.24513329057217,4.4505477376191545,4.666666666666667,0.0,0.0,0.4444444444444444,0.0,0.3555555555555555,14.666666666666666,0.0,0.0287156532602013,0.0217619325950131,0.3333333333333333,0.0972222222222222,0.0879629629629629,108.0,2.75
76339fd0343d672128804774e400ed7c598999c6,camel,False,2007-05-02 23:53:38,camel,,34,25,10,6,1,2.75572718465634,0.3,1.6,5.4,234,234.0,133.0,done,1090.0,,334.1944241530159,4.76786249979318,10.31578947368421,0.4736842105263157,0.0,0.6074309118813763,0.1052631578947368,0.1859649122807017,15.473684210526317,0.0453216374269005,0.025526775101855,0.0344401819931203,0.4210526315789473,0.0311926605504587,0.0229357798165137,109.0,0.54
dd59c35167b26c89799f25cd722b01d2353499f4,camel,False,2007-05-03 02:29:54,camel,,1,1,1,1,1,0.0,2.0,2.0,17.0,236,236.0,135.0,done,296.0,,51.80615605397529,4.390319531114783,2.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0847451319596196,0.0386054506324742,0.0,0.0033783783783783,0.0033783783783783,296.0,17.0
0a4b39c4506764a1dbc19df6e6192d7016b228b8,camel,False,2007-05-04 16:23:03,camel,,22,18,1,1,1,0.0,2.0,1.0,4.0,29,29.0,3.0,done,85.0,,444.84010080270366,5.034065930938014,12.0,1.0,0.0,0.75,1.0,0.2857142857142857,15.0,0.0,0.0113165740270586,0.0269759852548056,1.0,0.2588235294117647,0.2117647058823529,85.0,4.0
ed3537e7e8f211d2c12c6ad48bc157770cc091b4,camel,False,2007-05-15 18:56:39,camel,,3,3,1,1,1,0.0,1.0,10.0,2.0,264,264.0,10.0,done,70.0,,59.207035490257475,3.9516094970590263,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0667422285939187,0.0,1.0,0.0428571428571428,0.0428571428571428,70.0,2.0
59bcdde7c278c552a4e500182e82680d0ac19ff4,camel,False,2007-05-17 23:58:49,camel,,29,39,5,3,1,1.3581245906351995,0.2,0.4,2.0,274,274.0,6.0,done,456.0,,251.91849157827335,4.565596822591835,6.833333333333333,0.3333333333333333,0.0,0.6505291005291005,1.0,0.311111111111111,15.5,0.0,0.0302053938744277,0.0349360102402002,0.1666666666666666,0.0635964912280701,0.0855263157894736,91.2,0.4
66e297e5a49d5ee5e836c83a0fea25dfbe672d59,camel,False,2007-05-22 20:56:15,camel,,4,1,1,1,1,0.0,1.0,0.0,1.0,288,288.0,5.0,done,90.0,,223.4671257758683,4.863196619033109,9.0,0.0,0.0,0.8333333333333334,0.0,0.5714285714285714,15.0,0.0526315789473684,0.0217624699926143,0.040274380263998,2.0,0.0444444444444444,0.0111111111111111,90.0,1.0
7108ae1f259e95d1039285cb6c397657af4ab629,camel,False,2007-06-12 22:53:02,camel,,10,5,1,1,1,0.0,2.0,54.0,5.0,312,312.0,166.0,done,133.0,,290.0,4.911452796037302,10.0,0.0,0.0,0.5,2.0,0.1428571428571428,15.0,0.0,0.0169360441242665,0.0344827586206896,0.0,0.075187969924812,0.037593984962406,133.0,5.0
b290305b17cabdbc4c955193b429b5a0722b1a39,camel,False,2007-06-13 22:17:55,camel,,89,0,6,3,2,2.482089144379,0.166666666666667,25.0,0.833333333333333,317,317.0,0.218460083006882,done,168.0,,444.84010080270366,5.061694223178704,15.0,2.0,2.0,0.9090909090909092,2.0,0.2222222222222222,18.0,0.0,0.0113786823940669,0.033719981568507,0.0,0.5297619047619048,0.0,28.0,0.1388888888888888
411c4a195ec023a7c1bc91c12c5b9808d2aa2871,camel,False,2007-06-13 23:07:03,camel,,62,60,3,3,1,0.4023829390456121,0.666666666666667,7.66666666666667,16.0,318,318.0,169.0,done,704.0,,234.77061135717983,4.659711609166839,10.8,0.2,0.0,0.5547619047619048,1.4,0.2371428571428571,14.0,0.0,0.0207931444268821,0.0494713747092579,0.8,0.0880681818181818,0.0852272727272727,234.66666666666663,5.333333333333333
1604285704fefa4840697d61c5043127602c61b6,camel,False,2007-06-18 17:31:41,camel,,1,1,1,1,1,0.0,1.0,3.0,1.0,1,1.0,1.0,done,323.0,,2057.9174315365067,4.9057979084320475,65.0,1.0,0.0,0.875,0.0,0.5714285714285714,23.0,0.7126436781609196,0.0023838652772231,0.0315853294227985,0.0,0.0030959752321981,0.0030959752321981,323.0,1.0
21165c5f6bc4e563232091e38e6f5379fee1ff63,camel,False,2007-06-25 19:21:08,camel,,7,3,2,1,1,0.881290899230693,0.5,2.0,1.0,333,333.0,30.0,done,173.0,,170.40605061382826,4.379483034329007,6.0,0.0,0.0,0.2142857142857143,0.6666666666666666,0.0833333333333333,14.0,0.0,0.0614593081864085,0.0304626032071982,0.6666666666666666,0.0404624277456647,0.0173410404624277,86.5,0.5
dbd9a1fde24451460c41602d549f2e966e54ed91,camel,False,2007-06-25 19:39:19,camel,,1,1,1,1,1,0.0,1.0,0.0,4.0,334,334.0,5.0,done,375.0,,898.8125172973016,5.372094604961877,35.0,1.0,1.0,0.8333333333333334,1.0,0.2608695652173913,19.0,0.5689655172413793,0.0059768800518216,0.0389402676603167,2.0,0.0026666666666666,0.0026666666666666,375.0,4.0
7e73cafee1b727b78270898d328e0187c50cc383,camel,False,2007-06-26 13:10:28,camel,,31,4,2,2,1,0.3159971329784249,1.0,0.0,2.5,6,6.0,4.0,done,375.0,,764.3371398364245,5.006964181141068,29.0,1.0,0.5,0.6710526315789473,0.5,0.39,18.0,0.7127192982456141,0.0106991050459741,0.0405036247787601,1.0,0.0826666666666666,0.0106666666666666,187.5,1.25
77552d5c92f49b8705f119914996b4d96de1a045,camel,False,2007-06-27 11:32:17,camel,,8,2,2,2,1,0.7219280948873621,1.0,0.0,4.5,10,10.0,8.0,done,402.0,,2062.970900942986,4.90993869518153,65.0,1.0,0.0,0.875,0.0,0.6,23.0,0.7126436781609196,0.0023800329383886,0.0315079577565967,0.0,0.0199004975124378,0.0049751243781094,201.0,2.25
a4f31786767bcdc6bd119920877636265bc5e59d,camel,False,2007-06-28 18:10:06,camel,,11,631,2,2,1,0.151468740685001,1.0,1.0,4.5,12,12.0,10.0,done,408.0,,1474.325002068885,5.471747458527373,49.0,1.0,1.0,0.7391304347826086,1.0,0.2592592592592592,19.0,0.611764705882353,0.0037113577066447,0.0332355484246956,2.0,0.0269607843137254,1.5465686274509804,204.0,2.25
144ffbae8dc086a58d25328d5f7c32b5a7c9d982,camel,False,2007-07-02 19:20:23,camel,,77,64,3,3,2,0.214513087394594,1.0,8.33333333333333,7.33333333333333,358,358.0,0.218460083006882,done,494.0,,244.95680685951348,4.570373699473306,8.4,0.2,0.0,0.4533333333333333,1.0,0.1466666666666666,16.2,0.0,0.0481885348822046,0.0203679874085209,0.6,0.1558704453441295,0.1295546558704453,164.66666666666666,2.4444444444444433
7fa5956768e2111b798bfd7fde7957162263cad9,camel,False,2007-07-02 20:05:09,camel,,1,4,1,1,1,0.0,1.0,0.0,4.0,359,359.0,46.0,done,79.0,,307.70804128086564,4.888790871203424,12.0,0.0,0.0,0.6666666666666666,0.0,0.2857142857142857,15.0,0.0,0.0158877579242106,0.0389980058696184,1.0,0.0126582278481012,0.050632911392405,79.0,4.0
06cde2765effa3482cc315b29ab58dc9891ce2f4,camel,False,2007-07-05 04:50:23,camel,,1,1,1,1,1,0.0,2.0,0.0,2.0,369,369.0,51.0,done,272.0,,1776.4796483985651,5.002200865546792,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,27.0,0.392156862745098,0.0028157940734396,0.0,1.0,0.0036764705882352,0.0036764705882352,272.0,2.0
740109b7ca7f8af29729c2d58488d34af72e1977,camel,False,2007-07-05 05:25:06,camel,,1,1,1,1,1,0.0,2.0,0.0,3.0,370,370.0,52.0,done,272.0,,1770.7684754139436,4.989935913757851,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,27.0,0.392156862745098,0.0028179493722867,0.0,1.0,0.0036764705882352,0.0036764705882352,272.0,3.0
d7fa5da42ac3fdf2354f45de1b68e7186b909878,camel,False,2007-07-05 11:06:04,camel,,17,5,2,2,1,0.976020648236615,1.0,12.5,5.5,17,17.0,15.0,done,416.0,,1407.954139046077,5.208575613798881,47.333333333333336,1.3333333333333333,0.3333333333333333,0.847567287784679,0.6666666666666666,0.3776455026455026,19.333333333333332,0.5525805724588686,0.0047550063538309,0.0350918320913993,1.3333333333333333,0.0408653846153846,0.0120192307692307,208.0,2.75
0c8b7bce774f0ef792ae8578b2a3d1ed9a32e73a,camel,False,2007-07-09 18:00:09,camel,,6,5,1,1,1,0.0,1.0,6.0,1.0,380,380.0,191.0,done,44.0,,63.11663380285988,3.717040367010744,4.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0588916129244256,0.0633747359292592,0.0,0.1363636363636363,0.1136363636363636,44.0,1.0
5dd62ea2926b8b7bb0b44e5c519ab45a1785b7e8,camel,False,2007-07-09 19:09:32,camel,,5,1,1,1,1,0.0,1.0,6.0,1.0,382,382.0,192.0,done,93.0,,332.93001187765793,4.831349544719849,17.0,0.0,0.0,0.7,3.0,0.125,17.0,0.0,0.0145116071617335,0.0510617829378716,0.0,0.053763440860215,0.010752688172043,93.0,1.0
30224b254825a46967a95955ca751627f1e24fcf,camel,False,2007-07-25 01:21:23,camel,,31,22,5,5,2,1.93637876776035,0.4,12.2,5.8,408,408.0,0.218460083006882,done,179.0,,283.6339404013986,4.667619464303545,13.0,0.0,0.0,0.7142857142857143,0.0,0.5,13.0,0.0,0.0164564912707482,0.0458337249117732,0.0,0.1731843575418994,0.1229050279329608,35.8,1.16
f20eb49205be6adcb026fcd0389d2dc24abcdaed,camel,False,2007-07-26 18:46:59,camel,,17,4,2,2,1,0.958711882977132,1.0,9.0,7.5,20,20.0,18.0,done,487.0,,444.68818546457726,5.061438081318045,19.5,1.5,0.0,0.9642857142857144,1.0,0.1111111111111111,17.5,0.8377192982456141,0.0135035230531042,0.0466017525352155,1.5,0.0349075975359342,0.0082135523613963,243.5,3.75
ee5c66c5e3483ed61edaa641017200503d61f53e,camel,False,2007-07-26 18:49:18,camel,,4,3,1,1,1,0.0,1.0,44.0,1.0,418,418.0,92.0,done,84.0,,354.2428288627686,4.72230229979396,2.0,0.0,0.0,0.1666666666666666,0.0,0.0,14.0,0.0,0.0133306927198894,0.0056458447060752,3.0,0.0476190476190476,0.0357142857142857,84.0,1.0
e6a650fb930952f7fbbf2fed7ce3a6e7e2eb482c,camel,False,2007-07-28 19:41:31,camel,,0,1,1,1,1,0.0,1.0,1.0,5.0,441,441.0,106.0,done,147.0,,22.458839376460833,3.6304126608739975,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.1616473852464096,0.0,0.0,0.0,0.0068027210884353,147.0,5.0
e9ab74aef656503df96a179bbaee2608e72c27a8,camel,False,2007-07-31 01:47:26,camel,,1,2,1,1,1,0.0,2.0,25.0,3.0,450,450.0,229.0,done,92.0,,141.7774500490386,4.202652956501437,5.0,0.0,0.0,0.8333333333333334,0.0,1.0,18.0,0.0,0.0296426050478958,0.0352665392011958,0.0,0.0108695652173913,0.0217391304347826,92.0,3.0
4851bdd856a43fc909df5be682d31a9ef637e88e,camel,False,2007-08-01 14:35:06,camel,,56,2,14,8,2,3.3966538880715698,0.0714285714285714,11.5,0.5714285714285711,452,452.0,1.1750812851217692e-83,done,319.0,,217.5736329321709,4.328356826584444,1.3333333333333333,0.0,0.0,0.5888888888888889,0.3333333333333333,0.5,14.0,0.0,0.071755350792445,0.0360609543215102,0.6666666666666666,0.1755485893416928,0.006269592476489,22.785714285714285,0.0408163265306122
edb5e8c529dc351001dd534b3d2a63182813390e,camel,False,2007-08-07 19:24:01,camel,,1,0,1,1,1,0.0,2.0,4.0,8.0,475,475.0,246.0,done,48.0,,123.18989788986396,4.380094336283331,7.0,0.0,0.0,0.8,0.0,0.75,13.0,0.0,0.0355556292464767,0.0568228411574644,0.0,0.0208333333333333,0.0,48.0,8.0
f2cfca2e4b906d07d2ce543dff3c744f22294e6e,camel,False,2007-08-13 20:19:06,camel,,20,1,2,1,1,0.70246655129039,1.0,4.0,6.0,530,530.0,269.0,done,161.0,,204.4601625930291,4.5339737415053865,6.0,0.0,0.0,0.5,0.0,0.25,14.0,0.0,0.0221753405847089,0.0293455699335561,0.0,0.124223602484472,0.0062111801242236,80.5,3.0
69cdcb082ea23a3852101b01eb29700d286de1e4,camel,False,2007-08-15 06:42:51,camel,,1,0,1,1,1,0.0,3.0,4.0,9.0,542,542.0,273.0,done,177.0,,907.9870542447736,5.152171712315565,34.0,1.0,2.0,0.6666666666666666,1.0,0.25,14.0,0.0,0.0056742788217403,0.0374454677972031,2.0,0.0056497175141242,0.0,177.0,9.0
946bd92f323f6945e197cfa6b7a95a409f96cfa9,camel,False,2007-08-15 23:20:57,camel,,13,4,1,1,1,0.0,2.0,7.0,3.0,545,545.0,276.0,done,364.0,,473.43662990461627,4.939622490972105,19.666666666666668,1.0,0.0,0.7962962962962963,2.6666666666666665,0.1083333333333333,19.0,0.0,0.0114034000942318,0.0420293543533858,0.0,0.0357142857142857,0.0109890109890109,364.0,3.0
00dafd61f2d536b62642e7a8c3efa88444304e86,camel,False,2007-08-16 01:46:01,camel,,9,1,1,1,1,0.0,3.0,0.0,5.0,549,549.0,17.0,done,765.0,,1705.5052876867794,5.247444727196307,42.0,1.0,0.0,0.4827586206896552,0.0,0.6470588235294118,35.0,0.0108695652173913,0.0030767683718609,0.0246261329725724,0.0,0.0117647058823529,0.0013071895424836,765.0,5.0
61c52b86cf4c47dd3487c99cd603a912ca4b91c6,camel,False,2007-08-16 16:27:34,camel,,9,5,1,1,1,0.0,1.0,0.0,1.0,551,551.0,19.0,done,198.0,,419.6484843429446,4.724167737029138,11.0,0.5,0.0,0.7573529411764706,0.0,0.0769230769230769,21.5,0.0,0.023308200712441,0.0270744854090541,0.5,0.0454545454545454,0.0252525252525252,198.0,1.0
cf9ee8468c803ced78d9024985394b5b6a786a12,camel,False,2007-08-16 18:28:53,camel,,5,2,1,1,1,0.0,2.0,0.0,7.0,555,555.0,158.0,done,340.0,,134.44853555793048,4.286128188857781,7.0,0.5,0.0,0.9166666666666669,0.5,0.3333333333333333,11.5,0.0,0.0783945154287279,0.0600134046973732,0.0,0.0147058823529411,0.0058823529411764,340.0,7.0
434f66368aa20ef3406551d8ef96cfa645315986,camel,False,2007-08-16 22:14:33,camel,,1,1,1,1,1,0.0,3.0,0.0,7.0,559,559.0,280.0,done,308.0,,122.11451069865603,3.887624530688023,7.0,0.0,0.0,0.6666666666666666,2.0,0.0,11.0,0.0,0.0318358932811971,0.0573232448785223,0.0,0.0032467532467532,0.0032467532467532,308.0,7.0
e95a642574439f0ddafdeacea719ffacabbbdc7c,camel,False,2007-08-17 00:56:09,camel,,12,1,1,1,1,0.0,1.0,0.0,1.0,564,564.0,28.0,done,219.0,,660.3311742036427,4.960957494008309,20.0,1.0,0.0,0.4444444444444444,0.0,0.375,17.0,0.0,0.0075128324813548,0.0302878325018047,2.0,0.0547945205479452,0.0045662100456621,219.0,1.0
b12c0d6093d67a7fc117b415802a455bbf4c9ea0,camel,False,2007-08-17 01:22:45,camel,,39,32,1,1,1,0.0,3.0,0.0,8.0,565,565.0,281.0,done,308.0,,1256.659738049862,4.747840767255675,34.0,0.5,0.0,0.9117647058823528,2.0,0.03125,15.5,0.0,0.0057794907208672,0.0322464177507429,0.5,0.1266233766233766,0.1038961038961039,308.0,8.0
8495460c97f63766bb73ccca517e09db5f98d6d5,camel,False,2007-08-17 01:29:42,camel,,83,9,2,2,1,0.558629373452199,1.0,0.0,2.0,125,125.0,13.0,done,230.0,,737.6737001434027,5.031777997652722,20.333333333333332,0.6666666666666666,0.0,0.5271164021164021,0.0,0.3990740740740741,19.333333333333332,0.0,0.0085972543935042,0.0304969735805394,1.0,0.3608695652173913,0.0391304347826087,115.0,1.0
77525db7291512864671572cc4064fc9525c5bd1,camel,False,2007-08-17 01:31:24,camel,,3,1,1,1,1,0.0,3.0,0.0,9.0,567,567.0,282.0,done,315.0,,2218.746983258374,5.083162287283529,50.0,1.0,0.0,0.7894736842105263,2.0,0.1176470588235294,23.0,0.0,0.002291005836014,0.022535241907832,0.0,0.0095238095238095,0.0031746031746031,315.0,9.0
e66369ee2c79bf4e305b1c6344c4b80674d0a2c8,camel,False,2007-08-18 01:58:56,camel,,1,1,1,1,1,0.0,2.0,0.0,3.0,583,583.0,168.0,done,155.0,,11.60964047443681,4.363713275750188,1.0,0.0,0.0,0.0,3.0,0.0,20.0,0.0,0.3758698028038524,0.0861353116146786,0.0,0.0064516129032258,0.0064516129032258,155.0,3.0
c323b986e04a90466c67fd91aae84a8c4c2e3616,camel,False,2007-08-18 02:10:43,camel,,3,15,2,1,1,0.7642045065086199,1.5,0.0,8.0,584,584.0,292.0,done,409.0,,1177.7838364241106,4.547651005785695,22.5,0.0,0.0,0.3680555555555556,1.0,0.1,18.0,0.0,0.0104396380055478,0.0105362261375867,0.5,0.0073349633251833,0.0366748166259168,204.5,4.0
f13aea38e4ff604d7ed2da6e10c3c07f79e9fe86,camel,False,2007-08-18 17:26:58,camel,,3,3,1,1,1,0.0,2.0,10.0,4.0,586,586.0,169.0,done,63.0,,91.73835003173087,4.254830815378349,4.0,0.0,0.0,0.75,0.0,0.8,16.0,0.0,0.0463800669393625,0.0436022666487511,0.0,0.0476190476190476,0.0476190476190476,63.0,4.0
7cdebf657e5ae3028c954560b025c993768d4c3a,camel,False,2007-08-21 03:05:15,camel,,6,3,4,2,1,1.89106111207265,0.5,25.0,0.75,601,601.0,176.0,done,88.0,,60.91767875292167,4.220167681284828,2.0,0.0,0.0,0.5,0.0,0.5,8.0,0.0,0.0692765674542782,0.0328311918796491,0.0,0.0681818181818181,0.034090909090909,22.0,0.1875
61c6ec7a4e0af4a95e191e01e1b07c8999ea9f1d,camel,False,2007-08-24 15:01:40,camel,,3,0,1,1,1,0.0,2.0,16.0,4.0,604,604.0,178.0,done,90.0,,206.43891887060175,4.7765901521912255,11.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,0.023138031231336,0.0532845262907762,1.0,0.0333333333333333,0.0,90.0,4.0
