commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT,fix_date,HV,TE,DD,MDNL,NB,EC,NOP,NOGV,NOMT,II,TE_HV,DD_HV,TS,LA/LT,LD/LT,LT/NF,NUC/NF
b5e21190354a1f5a8438902f0ba36d4365c28c5a,flink,False,2011-01-08 03:11:56,flink,,0,1,1,1,1,0.0,1.0,22.0,2.0,12,12.0,10.0,done,804.0,,600.126112982561,4.511891731262564,25.0,1.0,0.0,0.5,0.0,0.8888888888888888,19.0,0.6666666666666666,0.0075182393061334,0.0416579106610654,1.0,0.0,0.0012437810945273,804.0,2.0
c32ad03289a65039dc694861fd456f5815ec9e71,flink,False,2011-01-10 22:00:55,flink,,1,0,1,1,1,0.0,2.0,1.0,4.0,19,19.0,17.0,done,821.0,,293.437600046154,4.15004609676335,13.0,0.0,0.0,0.5,0.0,1.0,9.0,0.6216216216216216,0.0141428572756545,0.0443024343095611,0.0,0.0012180267965895,0.0,821.0,4.0
991844b95a54903c4b8d07dad219b7e34cf9115f,flink,False,2011-01-10 22:05:27,flink,,32,23,1,1,1,0.0,3.0,2.0,4.0,20,20.0,18.0,done,387.0,,1887.260445657622,5.622772798487336,76.0,2.0,0.0,0.6956521739130435,0.0,0.2142857142857142,27.0,0.631578947368421,0.0029793306013617,0.0402700115794127,1.0,0.082687338501292,0.0594315245478036,387.0,4.0
5a906dedb3d3c0300b8165bb0a31df087a3e1860,flink,False,2011-01-11 22:33:06,flink,,5,41,7,3,1,2.7882311133073103,0.285714285714286,18.1428571428571,5.0,16,16.0,11.0,done,450.0,,310.37080527953736,4.748004355388594,12.0,1.0,0.0,0.6388888888888888,0.6666666666666666,0.5444444444444444,15.0,0.625,0.0266004023834622,0.0360568225651923,0.6666666666666666,0.0111111111111111,0.0911111111111111,64.28571428571429,0.7142857142857143
4db616f96612173258550fed83518d9455308085,flink,False,2011-01-11 23:21:44,flink,,0,3,2,2,1,0.91829583405449,1.0,10.5,5.0,18,18.0,13.0,done,277.0,,185.75424759098897,4.626844900966205,5.0,0.0,0.0,0.6,0.0,0.75,16.0,0.7142857142857143,0.0249084204585944,0.026917284879587,0.0,0.0,0.0108303249097472,138.5,2.5
bda4f9385210cf981b8c6b4626dba49ca6f68f3b,flink,False,2011-01-14 20:16:41,flink,,107,26,1,1,1,0.0,2.0,2.0,3.0,2,2.0,1.0,done,249.0,,378.3781160949456,4.7193736940285,16.0,0.3333333333333333,0.0,0.9474358974358976,2.8333333333333335,0.1341269841269841,23.833333333333332,0.4158459595959596,0.037494836126143,0.0587138222637362,0.0,0.429718875502008,0.1044176706827309,249.0,3.0
f850e77d4ba974eab8ec51636ac58a90ab472d40,flink,False,2011-01-22 04:06:11,flink,,1,1,1,1,1,0.0,2.0,1.0,3.0,58,58.0,43.0,done,104.0,,130.79881092001085,4.348143353246925,5.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,17.0,0.5909090909090909,0.0332429883931131,0.0382266472059728,0.0,0.0096153846153846,0.0096153846153846,104.0,3.0
d9a2914d0c3fc866e16a2cc4b67f83198a71a16c,flink,False,2011-01-22 04:18:28,flink,,1,1,1,1,1,0.0,2.0,1.0,4.0,59,59.0,44.0,done,164.0,,275.09775004326934,4.461275644116372,11.0,0.0,0.0,1.0,1.0,0.6666666666666666,13.0,0.6470588235294118,0.0162170560952049,0.0399857868640141,0.0,0.0060975609756097,0.0060975609756097,164.0,4.0
b7da564a568c38d7d2f8c43dd4388892eb2def3c,flink,False,2011-01-25 03:52:18,flink,,4,4,1,1,1,0.0,2.0,3.0,5.0,61,61.0,46.0,done,547.0,,1702.9001447706462,4.768598123459567,64.0,3.0,0.0,0.7941176470588235,1.0,0.4,19.0,0.6714285714285714,0.0028002805320694,0.0375829435428345,2.0,0.0073126142595978,0.0073126142595978,547.0,5.0
558f8e80b761c53e1dde10c07d84cc486feb6711,flink,False,2011-01-25 18:32:00,flink,,8,1,1,1,1,0.0,2.0,3.0,5.0,62,62.0,47.0,done,451.0,,1194.2366031106922,4.500844950176738,33.0,2.0,2.0,0.5,2.0,0.3333333333333333,22.0,0.6538461538461539,0.0037688050579367,0.027632715254283,1.0,0.0177383592017738,0.0022172949002217,451.0,5.0
cc7c32127d0419ddddadba4864ac123f0f2c0845,flink,False,2011-01-25 22:07:14,flink,,27,6,2,1,1,0.999337504168885,1.0,13.0,5.0,26,26.0,20.0,done,457.0,,592.485390031647,4.403400435851841,18.5,0.0,0.0,1.0,4.5,0.3095238095238095,27.5,0.5833333333333333,0.0079733307111186,0.0317766855158457,0.0,0.0590809628008752,0.0131291028446389,228.5,2.5
cb1e77871fc50ab40e010d5ce4d4ca1dd74f5f4e,flink,False,2011-01-27 05:55:43,flink,,0,2,1,1,1,0.0,2.0,15.0,9.0,29,29.0,22.0,done,276.0,,57.3594000115385,4.100816878908575,2.0,0.0,0.0,0.2,0.0,0.5,11.0,0.5,0.0714933712361644,0.0348678682063912,0.0,0.0,0.0072463768115942,276.0,9.0
d4e9af3971d2462690ce3e8d18b55e162d8c5691,flink,False,2011-01-27 22:47:44,flink,,6,0,1,1,1,0.0,2.0,0.0,4.0,11,11.0,6.0,done,357.0,,1405.743106843494,5.364570928345869,49.0,1.0,0.0,0.8461538461538461,0.0,0.44,30.0,0.5056179775280899,0.003816181564206,0.0348570089097049,0.0,0.0168067226890756,0.0,357.0,4.0
c54d769f41354da7fd2953ac3d7eaea2b1ab568a,flink,False,2011-01-28 06:41:51,flink,,2,2,1,1,1,0.0,0.0,0.0,0.0,32,32.0,25.0,done,258.0,,65.72920075410865,4.058694969562842,2.0,0.0,0.0,0.0,0.0,1.0,11.0,0.5,0.0617487345502088,0.0304278764545145,0.0,0.0077519379844961,0.0077519379844961,258.0,0.0
f412988a18f8dea85fb34935b24159124ec27c1c,flink,False,2011-01-29 00:52:29,flink,,6,14,4,3,3,1.63875868091501,1.0,21.5,2.75,4,4.0,0.481481481481481,done,355.0,,1570.5654130425876,5.186626722749489,54.0,0.0,0.0,0.8888888888888888,1.0,0.1333333333333333,28.0,0.6144578313253012,0.0033023945896667,0.0343825220850802,0.0,0.0169014084507042,0.0394366197183098,88.75,0.6875
016e2c83f358f10daa5d89eb0dedbdc3e6ba2fa4,flink,False,2011-01-29 03:05:27,flink,,8,8,2,2,1,1.0,1.0,0.0,4.0,82,82.0,64.0,done,819.0,,612.0033730085577,5.061233582199176,23.0,2.0,0.0,0.8333333333333334,1.0,0.3,24.0,0.517718715393134,0.0082699439339992,0.0375814922178188,1.0,0.0097680097680097,0.0097680097680097,409.5,2.0
1fe936076aa5274125328761308ae5d72e4de5c1,flink,False,2011-01-29 03:54:41,flink,,1,0,1,1,1,0.0,1.0,0.0,1.0,83,83.0,65.0,done,120.0,,625.134403875474,5.048410313651554,28.0,1.0,0.0,0.8888888888888888,1.0,0.2307692307692307,15.0,0.6938775510204082,0.0080757198489705,0.0447903680015306,3.0,0.0083333333333333,0.0,120.0,1.0
ab960f264f4ce2cdbe130c0c5b83d20e05c42823,flink,False,2011-01-29 03:54:53,flink,,1,0,1,1,1,0.0,2.0,0.0,7.0,84,84.0,7.0,done,1088.0,,437.59408271283183,4.84647556706496,14.0,1.0,0.0,0.6666666666666666,1.0,0.1428571428571428,17.0,0.6764705882352942,0.0110752767428197,0.0319931200010933,1.0,0.0009191176470588,0.0,1088.0,7.0
bdc5e5d3452e9d0d07004ad18c146bd152b137c8,flink,False,2011-01-30 02:14:51,flink,,8,4,1,1,1,0.0,1.0,43.0,2.0,86,86.0,67.0,done,464.0,,506.4577496209951,4.8747445241316445,19.0,1.0,0.0,0.6944444444444444,1.0,0.4102564102564102,18.5,0.9027777777777778,0.0106225571628862,0.0413280239896243,1.0,0.0172413793103448,0.0086206896551724,464.0,2.0
2e700e98735802563c9d1408d6f44154a2ed2bab,flink,False,2011-01-30 07:23:21,flink,,9,6,2,2,1,0.91829583405449,1.0,0.0,2.0,37,37.0,27.0,done,130.0,,207.2466969245901,4.563259285515703,5.666666666666667,0.3333333333333333,0.0,0.2777777777777777,0.0,0.5694444444444444,14.666666666666666,0.5673881673881674,0.032557715036495,0.0297332996003199,0.6666666666666666,0.0692307692307692,0.0461538461538461,65.0,1.0
a3c110c6cb67b871630d3b94a56b6516e8476b07,flink,False,2011-02-01 19:44:17,flink,,124,142,3,2,1,1.4462914047730702,1.0,0.0,2.3333333333333304,91,91.0,69.0,done,540.0,,839.0147072247563,4.650640410844251,22.333333333333332,0.6666666666666666,0.0,0.7880701754385965,0.0,0.3602564102564102,20.333333333333332,0.6343434343434343,0.0123148218405704,0.0290554859230155,0.6666666666666666,0.2296296296296296,0.2629629629629629,180.0,0.7777777777777768
9aa425319fa22b80ec495190c4ffac27b57a9099,flink,False,2011-02-01 22:57:48,flink,,3,3,2,1,1,0.91829583405449,0.5,2.0,1.5,41,41.0,31.0,done,276.0,,65.72920075410865,4.058694969562842,2.0,0.0,0.0,0.0,0.0,1.0,11.0,0.4545454545454545,0.0617487345502088,0.0304278764545145,0.0,0.0108695652173913,0.0108695652173913,138.0,0.75
b914aac3e51c8d16be647d7d17e397370da1c8fb,flink,False,2011-02-02 05:59:14,flink,,82,54,18,9,1,3.7896283257998,0.166666666666667,23.6666666666667,3.88888888888889,95,95.0,72.0,done,6470.0,,479.7903759153078,4.581961838048644,18.055555555555557,0.8333333333333334,0.0555555555555555,0.6537543108989854,0.5555555555555556,0.4136023698523698,16.944444444444443,0.5767764224288902,0.0495215327513204,0.0444723744281624,0.6666666666666666,0.0126738794435857,0.0083462132921174,359.44444444444446,0.2160493827160494
e62a943b461104ae11846f4a73856fa18c05b402,flink,False,2011-02-02 06:34:13,flink,,68,46,6,1,1,1.45919573304791,0.166666666666667,47.0,2.0,96,96.0,73.0,done,1128.0,,649.1169809160928,4.700815841199876,31.0,0.875,0.0,0.59869373885918,1.375,0.3110882173382173,23.25,0.7286371925057208,0.018616653818531,0.0490563905351839,1.0,0.0602836879432624,0.0407801418439716,188.0,0.3333333333333333
9061811b63f63fdcc0b29c23a368e4ccbcb0d9a3,flink,True,2011-02-04 01:34:23,flink,2051.0,12,14,1,1,1,0.0,1.0,0.0,1.0,103,103.0,79.0,done,186.0,2016-09-16 10:34:45,2441.696926674385,5.028530355477547,81.0,1.0,0.0,0.85,0.0,0.1578947368421052,23.0,0.437956204379562,0.0020594408341769,0.0331736503065197,0.0,0.064516129032258,0.075268817204301,186.0,1.0
22caf310b241855c1691480b1f158856d99b0864,flink,False,2011-02-04 22:30:56,flink,,4,0,2,2,1,0.811278124459133,1.0,3.5,4.0,1,1.0,1.0,done,444.0,,655.7122185803925,4.808550850572825,22.5,0.5,0.5,0.35,2.0,0.358974358974359,17.5,0.7836538461538461,0.0294515014613096,0.0405756291204135,1.5,0.009009009009009,0.0,222.0,2.0
77285c233f95111d4fa9d5febec08cefc639b082,flink,False,2011-02-05 00:21:47,flink,,1,1,1,1,1,0.0,1.0,0.0,1.0,4,4.0,2.0,done,140.0,,583.4587769504424,4.741908741613097,25.0,1.0,0.0,0.4545454545454545,1.0,0.1428571428571428,29.0,0.9705882352941176,0.0081272386823925,0.0428479285728928,1.0,0.0071428571428571,0.0071428571428571,140.0,1.0
1dd3ee6137660cbe3c1b4ecae2bc3bc5f2056403,flink,False,2011-02-05 00:28:12,flink,,2,7,1,1,1,0.0,1.0,0.0,2.0,5,5.0,3.0,done,140.0,,226.9977353711304,5.10447147814867,9.0,1.0,0.0,0.6666666666666666,1.0,0.25,25.0,1.0,0.0224868828308049,0.0396479726341121,0.0,0.0142857142857142,0.05,140.0,2.0
6ae66029c7ac5403fa9669f68c7678ff7d469c3c,flink,False,2011-02-07 00:19:45,flink,,21,10,2,2,1,0.869137580612638,1.0,24.0,4.5,106,106.0,81.0,done,163.0,,135.7068586817104,4.659771663013133,6.0,0.0,0.0,0.5,1.0,0.4,14.0,0.3809523809523809,0.0343370387339246,0.0442129458915007,0.0,0.1288343558282208,0.0613496932515337,81.5,2.25
3924a8e7d80c00e4fade39e32e0a47b70e822c23,flink,False,2011-02-08 00:22:58,flink,,5,3,1,1,1,0.0,1.0,0.0,2.0,9,9.0,3.0,done,152.0,,88.81055323538621,4.175202892741129,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.8,0.0470124635039153,0.0,0.0,0.0328947368421052,0.0197368421052631,152.0,2.0
ec3b9bd5f50ba008c1e26f826d61600db1af9df8,flink,False,2011-02-09 19:20:33,flink,,20,6,2,2,1,0.3912435636292561,1.5,5.5,6.0,109,109.0,83.0,done,822.0,,597.4313578058392,4.895365229216427,18.333333333333332,1.3333333333333333,0.6666666666666666,0.7166666666666667,1.0,0.3882783882783883,20.0,0.698974358974359,0.0111313731678407,0.0321938470020564,1.0,0.024330900243309,0.0072992700729927,411.0,3.0
a18b96858ab41cca1c690703eef387276fd9e795,flink,False,2011-02-09 19:37:32,flink,,8,2,1,1,1,0.0,2.0,10.0,10.0,110,110.0,84.0,done,905.0,,48.61126857509342,4.297702803653631,3.5,0.0,0.0,0.0,1.5,0.4166666666666666,10.5,0.4772727272727273,0.0914605543735745,0.0763225670987902,0.0,0.0088397790055248,0.0022099447513812,905.0,10.0
93f0fae9a1016cb67a49e3895acae13da6f752bd,flink,False,2011-02-10 23:42:44,flink,,1,1,1,1,1,0.0,4.0,0.0,9.0,1,1.0,1.0,done,414.0,,452.9546635134159,4.847787982592059,13.0,1.0,0.0,0.8181818181818182,0.0,0.3333333333333333,22.0,0.7105263157894737,0.0107025898463864,0.0287004440999975,1.0,0.002415458937198,0.002415458937198,414.0,9.0
1dedcaf309f0b2028c11815f752882c397ab0b7b,flink,False,2011-02-14 06:10:27,flink,,3,3,1,1,1,0.0,1.0,0.0,1.0,8,8.0,4.0,done,453.0,,360.0,4.521443764307908,13.0,0.0,0.0,0.6666666666666666,0.0,0.6153846153846154,11.0,0.4,0.0125595660119664,0.0361111111111111,2.0,0.0066225165562913,0.0066225165562913,453.0,1.0
7dcddf925c0e868313d97eb812aa8908752fdb79,flink,False,2011-02-15 05:14:29,flink,,1,6,1,1,1,0.0,2.0,5.0,7.0,71,71.0,57.0,done,171.0,,72.04362537192512,4.4299326938820585,4.5,0.5,0.0,0.125,2.0,0.1666666666666666,15.0,0.6433566433566433,0.1143077821501552,0.0762643714757758,1.0,0.0058479532163742,0.0350877192982456,171.0,7.0
4cbfcdd0b10a5987d4efda9923973337b3093471,flink,False,2011-02-15 05:40:21,flink,,33,73,6,4,1,2.46421157865406,0.833333333333333,7.0,7.16666666666667,72,72.0,58.0,done,2602.0,,1040.170640566596,5.228410187166001,39.333333333333336,0.0,0.0,0.9494200244200244,1.0,0.0988714988714988,28.0,0.533369644927022,0.005926726362983,0.0389404599951316,0.0,0.0126825518831667,0.028055342044581,433.6666666666667,1.1944444444444449
f34c9d61ad48c1355e123c5930470ca175bc7dc9,flink,False,2011-02-15 07:06:39,flink,,6,1,1,1,1,0.0,2.0,55.0,3.0,73,73.0,59.0,done,114.0,,186.43265979147736,4.701254761852784,5.5,0.0,0.0,0.475,0.0,0.5277777777777778,18.5,0.8161764705882353,0.0277946737892872,0.0280893385216103,0.5,0.0526315789473684,0.0087719298245614,114.0,3.0
ec6ef390e9b96064bd7bc1f61bde973ba736d61e,flink,False,2011-02-15 20:01:22,flink,,39,29,1,1,1,0.0,2.0,6.0,5.0,74,74.0,60.0,done,519.0,,1443.577295662827,5.157360267656777,59.0,1.0,0.0,0.7333333333333334,1.5,0.248641304347826,21.5,0.5517399267399268,0.004877607449411,0.0352726432036055,2.0,0.0751445086705202,0.0558766859344894,519.0,5.0
6e81614c6ce3d2d6cdf0ea818f4236ff9df88ca3,flink,False,2011-02-16 03:08:31,flink,,19,11,1,1,1,0.0,2.0,0.0,4.0,122,122.0,90.0,done,306.0,,450.06372759847454,4.772514542059904,15.0,2.0,0.5,0.4848484848484848,0.5,0.3666666666666667,21.5,0.4313543599257885,0.0106503974753409,0.0327744948896132,1.5,0.0620915032679738,0.0359477124183006,306.0,4.0
cd9abb089fb0abcbee877360b44ac18fb2fe4d58,flink,False,2011-02-16 19:15:27,flink,,10,1,1,1,1,0.0,2.0,0.0,7.0,77,77.0,62.0,done,529.0,,2327.3740341388866,5.222766467736161,105.0,2.0,0.0,0.6842105263157895,3.0,0.4583333333333333,24.0,0.5548780487804879,0.0022440597820231,0.0451152236210495,2.0,0.0189035916824196,0.0018903591682419,529.0,7.0
4fd5480f8528ea0dbfa4fddcda3c3ac86cd313bd,flink,False,2011-02-16 19:18:29,flink,,2,4,1,1,1,0.0,1.0,12.0,1.0,78,78.0,63.0,done,166.0,,166.8119784424056,4.463414704350389,6.333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.4222222222222222,16.333333333333332,0.8783068783068783,0.0398382717698008,0.0456422209927384,0.3333333333333333,0.0120481927710843,0.0240963855421686,166.0,1.0
f0783f831fc9202549d8899e93eabfaf9eca0ccd,flink,False,2011-02-16 19:43:35,flink,,4,5,2,2,1,0.7642045065086199,0.5,28.5,1.5,79,79.0,64.0,done,281.0,,216.2204994871303,4.324320663757432,8.666666666666666,0.0,0.0,1.0,0.0,0.5873015873015873,16.333333333333332,0.912280701754386,0.05257977956097,0.0370548477107828,0.6666666666666666,0.0142348754448398,0.0177935943060498,140.5,0.75
e214c7e17bb935d99ba1c22de5ba33ce84ace532,flink,False,2011-02-17 21:14:56,flink,,3,2,1,1,1,0.0,1.0,3.0,2.0,11,11.0,6.0,done,453.0,,221.02235125388944,4.5440032331760225,8.5,0.0,0.0,0.6666666666666666,0.0,0.3076923076923077,12.5,0.4916666666666667,0.0341095060865877,0.0424325102993475,1.0,0.0066225165562913,0.0044150110375275,453.0,2.0
ff775ded34f16aaf36c37f94132fe904e484bea9,flink,False,2011-02-17 23:29:11,flink,,46,42,5,3,1,1.1240793912013798,0.2,2.4,2.2,14,14.0,7.0,done,767.0,,1496.6480902088954,5.088340434388996,56.0,0.0,0.0,0.99,2.5,0.1444444444444444,23.0,0.4724556489262371,0.015974700860648,0.0458280910231158,0.0,0.059973924380704,0.0547588005215123,153.4,0.44
4df3622bffdf324e2ad2ee444db73c5a9ee38b40,flink,False,2011-02-20 06:47:07,flink,,0,8,2,1,1,1.0,0.5,7.0,4.0,85,85.0,68.0,done,166.0,,293.823851857655,4.964597567629692,11.0,0.0,0.0,0.9,0.0,0.2857142857142857,15.0,0.6538461538461539,0.0168966651966241,0.0374380728399759,0.0,0.0,0.0481927710843373,83.0,2.0
05502b70acc457dabcc327895048ceb69a19a417,flink,False,2011-02-21 20:47:29,flink,,70,93,6,3,1,1.7895729675975702,0.5,13.166666666666698,5.5,33,33.0,19.0,done,3147.0,,560.2150975394412,4.969454903586134,23.428571428571427,0.6428571428571429,0.0,0.8907772254200826,0.7142857142857143,0.4910116470830756,23.857142857142858,0.6336266664771104,0.0183168726281353,0.048322808496842,1.3571428571428572,0.0222434064188115,0.0295519542421353,524.5,0.9166666666666666
e101fff06c1baa5b982826392de4136d96a1b581,flink,False,2011-02-21 21:57:19,flink,,6,1,1,1,1,0.0,2.0,18.0,11.0,130,130.0,95.0,done,867.0,,767.5644418093625,4.889830065849283,33.0,1.0,0.0,0.55,2.0,0.4166666666666667,19.0,0.6491228070175439,0.0063705791976535,0.0429931328270103,1.0,0.0069204152249134,0.0011534025374855,867.0,11.0
f51ad0a8a2c0dbae59bb435587a22934eeb3b886,flink,False,2011-02-22 03:25:11,flink,,2,2,1,1,1,0.0,2.0,5.0,5.0,88,88.0,69.0,done,369.0,,851.6019420680523,5.245124167523568,34.0,2.0,0.0,0.9090909090909092,0.0,0.5,17.0,0.5416666666666666,0.0061591265923914,0.0399247562980346,1.0,0.005420054200542,0.005420054200542,369.0,5.0
83e2433cf920bee9f311123fe0f560e24a8418d8,flink,False,2011-02-22 03:27:10,flink,,3,1,1,1,1,0.0,1.0,8.0,3.0,89,89.0,70.0,done,119.0,,474.5239332045309,4.9817228162144485,17.0,0.0,0.0,0.8333333333333334,0.0,0.3,25.0,0.6470588235294118,0.0104983594453753,0.0358253795234235,0.0,0.0252100840336134,0.0084033613445378,119.0,3.0
1508071fc1803db3f8725c5fd4e5990aeac1cc97,flink,False,2011-02-22 03:27:48,flink,,9,20,1,1,1,0.0,2.0,5.0,10.0,90,90.0,71.0,done,595.0,,2137.6443284963543,5.407819662167931,52.5,2.5,0.0,0.8688172043010753,4.0,0.3095238095238095,28.0,0.4741938472942921,0.0026465611994349,0.0238964491467011,2.0,0.015126050420168,0.0336134453781512,595.0,10.0
7947d78d53cb6c254f0d4a36ef51ac889e3b41c8,flink,False,2011-02-22 05:02:32,flink,,17,1,2,2,2,0.309543429150325,1.0,0.0,5.0,39,39.0,1.84718500715098,done,273.0,,159.81495041679713,4.5088795285411205,7.0,0.0,0.0,1.0,0.0,0.8571428571428571,11.0,1.0,0.0282131272248432,0.0438006580845159,0.0,0.0622710622710622,0.0036630036630036,136.5,2.5
89eeb3b940185c6852290c0f895deee2de974a58,flink,False,2011-02-22 07:10:40,flink,,6,1,1,1,1,0.0,0.0,0.0,0.0,94,94.0,72.0,done,243.0,,1120.0931627900625,5.223872081342728,46.0,3.0,0.0,0.8148148148148148,0.0,0.4814814814814814,32.0,0.625,0.0046637835627265,0.0410680124905125,0.0,0.0246913580246913,0.0041152263374485,243.0,0.0
0dcbb2280df7201072c6339bbe58ddb9f6652a60,flink,False,2011-02-22 21:32:00,flink,,43,37,2,1,1,0.769192829013014,1.5,11.5,3.0,137,137.0,98.0,done,750.0,,187.5272136579827,4.468445656583039,6.333333333333333,0.0,0.0,0.4058441558441558,0.3333333333333333,0.3888888888888888,15.0,0.6900584795321637,0.0238439023845842,0.0337226136054856,0.6666666666666666,0.0573333333333333,0.0493333333333333,375.0,1.5
9b9212ef05cdc1a0d5dd67ea91f3fed30579c337,flink,False,2011-02-22 22:12:36,flink,,6,1,1,1,1,0.0,2.0,5.0,4.0,138,138.0,99.0,done,520.0,,1359.063373300385,5.031673416933777,55.0,0.0,0.0,1.0,2.0,0.0588235294117647,15.0,0.6527777777777778,0.0037023096316066,0.0404690473457735,0.0,0.0115384615384615,0.0019230769230769,520.0,4.0
3069821aa2183732c345f9c19e1e23f388eb6740,flink,False,2011-02-23 18:13:03,flink,,1,1,1,1,1,0.0,2.0,16.0,2.0,4,4.0,3.0,done,276.0,,2317.98110748757,4.847078691953466,48.0,0.0,0.0,0.4516129032258064,0.0,0.5,44.0,0.6865671641791045,0.0020910777384234,0.0207076752459068,1.0,0.0036231884057971,0.0036231884057971,276.0,2.0
3e4a21ef45468cd919c4b0538a0b25fa00694426,flink,False,2011-02-24 02:08:04,flink,,1,3,2,2,1,1.0,0.5,17.0,1.5,6,6.0,4.0,done,393.0,,712.3454245161145,4.8058740530454065,21.5,0.0,0.0,0.6626984126984128,0.0,0.3583333333333333,20.0,0.6733870967741935,0.0073387581106203,0.032086666440186,0.0,0.0025445292620865,0.0076335877862595,196.5,0.75
