commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT,fix_date,HV,TE,DD,MDNL,NB,EC,NOP,NOGV,NOMT,II,E_HV,DD_HV,TS,LA/LT,LD/LT,LT/NF,NUC/NF
17cc1759fceb3ee260e18c5e11ce7598cb8c31aa,hbase,False,2007-08-19 01:29:09,hbase,,24,10,3,3,2,1.25329757846304,1.0,12.333333333333302,23.0,19,19.0,1.96679306030273,done,1024.0,,2119.1984758562835,4.924392396151204,32.333333333333336,1.6666666666666667,10.666666666666666,0.0555555555555555,1.3333333333333333,0.4035087719298245,13.666666666666666,1.0,0.0030351262043593,0.0116886521829868,1.6666666666666667,0.0234375,0.009765625,341.3333333333333,7.666666666666667
4ebd558b41cc10348a97a2cafa03e6055a079129,hbase,False,2007-08-21 07:35:27,hbase,,26,14,3,3,2,0.7475846798245741,1.0,10.0,35.0,49,49.0,1.24784851074216,done,1361.0,,4366.4843258783685,5.502849664456773,130.0,4.0,4.0,0.7906976744186046,0.0,0.5952380952380952,23.0,0.8,0.001260247204334,0.0297722355785278,2.0,0.0191036002939015,0.0102865540044085,453.6666666666667,11.666666666666666
e9aafde1f124c396f629749d9d78968614c0ad34,hbase,False,2007-08-25 09:42:45,hbase,,16,14,4,2,2,1.38729142764377,0.75,0.0,39.25,25,25.0,1.96679681539536,done,5482.0,,1194.220053834786,5.1729032903617265,50.666666666666664,0.6666666666666666,1.3333333333333333,0.7493939393939395,1.6666666666666667,0.3533333333333333,20.0,0.7279217534090098,0.0056759170460665,0.0429718696758675,1.0,0.0029186428310835,0.0025538124771981,1370.5,9.8125
5dc1ee32c0364dbe40dd3c08d6137776f811b6a6,hbase,False,2007-08-30 05:06:41,hbase,,7,1,2,2,2,0.5435644431995961,1.5,3.0,46.5,54,54.0,1.24784851074217,done,399.0,,907.4028126471216,5.234466996851022,25.0,2.0,2.0,0.4615384615384615,3.0,0.2857142857142857,21.0,0.7083333333333334,0.0057686254923331,0.0275511599165851,1.0,0.0175438596491228,0.0025062656641604,199.5,23.25
7d48b5f7d52c7fd246d32a158d0ecba9d946f383,hbase,False,2007-08-31 06:28:25,hbase,,87,75,3,2,2,0.33750222552675,1.0,9.33333333333333,28.0,29,29.0,1.96679686196148,done,441.0,,1026.7982677666052,4.30653166417867,37.42857142857143,0.7142857142857143,0.8571428571428571,0.9392857142857144,1.1428571428571428,0.5673323092677931,16.571428571428573,0.9281212484993996,0.0405828385144299,0.0473459814537808,0.2857142857142857,0.1972789115646258,0.1700680272108843,147.0,9.333333333333334
844e56e70451e9226fb0cb20ebdfcf1042099109,hbase,False,2007-09-01 15:22:01,hbase,,235,101,27,5,2,4.15592447828403,0.148148148148148,17.592592592592602,13.5185185185185,58,58.0,1.24784851074217,done,10108.0,,916.513725763112,4.92126048712403,36.175,1.125,0.3,0.7454690759661735,1.2,0.3529139250922468,20.1,0.6980282715210973,0.0193817071782943,0.0451792320692414,1.375,0.0232489117530668,0.00999208547685,374.3703703703704,0.5006858710562407
223a3e46d03c539d58e7c55b5ab2a4f1f429eaa1,hbase,False,2007-09-11 06:16:20,hbase,,5,2,1,1,1,0.0,2.0,0.0,5.0,34,34.0,30.0,done,155.0,,1657.5102521502004,5.305286876751647,58.0,2.0,0.0,0.5714285714285714,0.0,0.5238095238095238,20.0,0.6444444444444445,0.0032007565985606,0.0349922420840291,3.0,0.032258064516129,0.0129032258064516,155.0,5.0
a214798763e78b6434d87bb75b798d222b950c0d,hbase,False,2007-09-11 06:38:25,hbase,,4,1,1,1,1,0.0,2.0,0.0,6.0,35,35.0,31.0,done,158.0,,1557.0338447997444,5.267055789618239,57.0,2.0,0.0,0.5714285714285714,0.0,0.5238095238095238,20.0,0.6129032258064516,0.0033827497117094,0.0366080674420606,3.0,0.0253164556962025,0.0063291139240506,158.0,6.0
5fe41420e62f259a4ba48484633b574d080a769c,hbase,False,2007-09-11 07:25:54,hbase,,6,2,1,1,1,0.0,2.0,0.0,7.0,36,36.0,32.0,done,161.0,,1519.211160310682,5.28928874056565,56.0,2.0,0.0,0.5925925925925926,0.0,0.5238095238095238,20.0,0.5773195876288659,0.0034816020832047,0.0368612352666945,3.0,0.0372670807453416,0.0124223602484472,161.0,7.0
d60908dcf9c8c0cfb3701d1b9b5f52e8239691df,hbase,False,2007-09-11 08:27:34,hbase,,5,4,4,3,3,1.83659166810898,0.75,6.25,40.0,37,37.0,1.03470002073108,done,2249.0,,1181.1484196183912,5.069393835339494,25.0,0.0,0.0,0.8809523809523809,2.5,0.1653846153846154,16.0,0.5696004993757803,0.0095564391921661,0.0224439270540829,0.5,0.0022232103156958,0.0017785682525566,562.25,10.0
aeceb916fce5eae892932898c9641ec045eec62c,hbase,False,2007-09-13 01:48:54,hbase,,7,37,5,2,2,1.9965230430239904,0.6,12.4,23.2,66,66.0,1.24784851074217,done,565.0,,184.00444069508015,4.646291121744844,7.888888888888889,0.4444444444444444,0.0,0.7432098765432098,2.3333333333333335,0.3377505210838544,16.555555555555557,0.5850949975949976,0.0488234372799418,0.0489033548125071,0.0,0.0123893805309734,0.0654867256637168,113.0,4.64
1596f8aa10e3af2549c406a90a04ab85447830ea,hbase,False,2007-09-15 05:51:37,hbase,,72,53,6,2,2,1.5003552654840202,0.5,9.33333333333333,36.3333333333333,39,39.0,1.96679686551579,done,5062.0,,1086.492795606254,4.742224217668024,32.22222222222222,1.1111111111111112,0.7777777777777778,0.5883454359260811,1.2222222222222223,0.4827541352458296,18.77777777777778,0.694950106893177,0.0277285329481151,0.0344840395930186,0.4444444444444444,0.0142236270248913,0.0104701698933227,843.6666666666666,6.05555555555555
8f3b423b73a76914af2bee72db94f177b2a3add8,hbase,False,2007-09-25 06:38:10,hbase,,37,18,6,2,2,2.00153879838362,0.5,8.33333333333333,28.3333333333333,49,49.0,1.96679686551914,done,1055.0,,364.51893159587337,4.608197906231036,14.8,0.2,0.0,0.7654347826086957,0.6,0.5325,14.2,0.6404107595191186,0.0250334101283323,0.0431981195049783,0.8,0.0350710900473933,0.0170616113744075,175.83333333333334,4.722222222222217
ccf42acf70609e8086c3f46b5c18ca8f6c13117d,hbase,False,2007-09-26 08:04:08,hbase,,9,0,3,2,2,1.22439444540599,1.0,35.3333333333333,37.3333333333333,50,50.0,1.96679686551914,done,233.0,,285.87590473954515,4.317795676430965,12.0,0.0,0.0,0.6333333333333333,1.0,0.625,16.0,0.8729166666666667,0.0179055798129254,0.0440607260884233,0.0,0.03862660944206,0.0,77.66666666666667,12.444444444444434
c56582d19b3060270c3f95443d1945a2db9b8892,hbase,False,2007-10-03 06:42:07,hbase,,43,25,4,2,2,1.62168440824576,0.75,4.5,46.75,74,74.0,1.24784851074217,done,1753.0,,1062.6480151350918,4.8205790134791995,32.666666666666664,1.0,1.1666666666666667,0.6553409671119109,0.3333333333333333,0.5914865114560236,17.666666666666668,0.716290772719344,0.0154124434277383,0.0359648339306245,0.1666666666666666,0.0245293782087849,0.0142612664004563,438.25,11.6875
1acbfbde1f0f3e7a656bd343c7000c24f48d15d4,hbase,False,2007-10-05 12:26:32,hbase,,9,4,2,2,2,0.3912435636292561,1.5,13.5,60.0,76,76.0,1.24784851074217,done,389.0,,116.94904142962986,4.327948918354954,2.5,0.0,0.0,0.5833333333333333,0.0,0.6,16.0,0.775,0.0546150740632657,0.0287352215986776,0.5,0.0231362467866323,0.0102827763496143,194.5,30.0
8b387823be8fc3659782445fea63ba36bf4e0659,hbase,False,2007-10-12 06:49:40,hbase,,32,34,3,1,1,1.33028676569529,1.0,4.0,29.3333333333333,61,61.0,53.0,done,2365.0,,841.7807211491378,4.959530228391903,31.333333333333332,0.8333333333333334,1.0,0.4478835978835979,2.0,0.3955627705627706,18.5,0.7648670581140516,0.0278290201639403,0.0420142087294464,1.8333333333333333,0.0135306553911205,0.0143763213530655,788.3333333333334,9.777777777777766
0b92e8826afb00476e98837f35ba083fa164cc69,hbase,False,2007-10-17 09:09:55,hbase,,30,13,3,2,2,0.7372630092079079,1.0,5.0,54.3333333333333,67,67.0,1.96679686551914,done,776.0,,1077.7548694418283,4.887064424570794,38.666666666666664,0.6666666666666666,1.6666666666666667,0.4629629629629629,2.3333333333333335,0.5061728395061728,17.333333333333332,0.8029998324115971,0.1673220255056682,0.0642689314849779,2.0,0.0386597938144329,0.0167525773195876,258.6666666666667,18.1111111111111
e92a4023d50f0f71c9c97c348373bb49fd718ecc,hbase,False,2007-11-02 00:01:43,hbase,,14,6,2,2,2,0.286396957115956,1.5,3.0,73.5,70,70.0,1.96679686551914,done,328.0,,2980.217055152041,5.600645149151303,106.0,1.0,4.0,0.5789473684210527,5.0,0.2142857142857142,21.0,0.5802469135802469,0.0018792742426157,0.0355678791303985,4.0,0.0426829268292682,0.0182926829268292,164.0,36.75
2bd1e2cac215ffdb6ee558639d0bb164b50af3e7,hbase,False,2007-11-02 07:49:08,hbase,,25,13,3,2,2,0.570858458057401,1.0,4.66666666666667,67.0,84,84.0,1.24784851074217,done,3149.0,,631.4662262555019,4.617245144663173,22.0,0.25,0.75,0.4666666666666667,1.75,0.2331730769230769,14.5,0.6136439142253096,0.1348726380778111,0.0502668042826876,0.75,0.0079390282629406,0.0041282946967291,1049.6666666666667,22.333333333333332
ad743978ed62cdf18bb3f8d580deb27b9b2195a4,hbase,False,2007-11-03 13:00:12,hbase,,3,2,2,2,2,0.7219280948873621,1.5,1.0,101.0,85,85.0,1.24784851074217,done,3099.0,,3047.1430778533186,5.341557832866912,94.0,2.0,2.0,0.896551724137931,0.0,0.8571428571428571,16.0,0.6690140845070423,0.0017529724389016,0.0308485678546548,2.0,0.0009680542110358,0.0006453694740238,1549.5,50.5
41c71508dbc40d690cfbaa511226a703693ac87e,hbase,False,2007-11-04 10:47:24,hbase,,25,19,2,2,2,0.4394969869215129,1.5,0.0,102.0,86,86.0,1.24784851074217,done,3099.0,,2934.319628974472,5.374446926129295,93.66666666666669,1.6666666666666667,2.6666666666666665,0.8968897903989183,1.0,0.6875661375661375,18.666666666666668,0.7496948881956916,0.0018712568838668,0.0317535111459646,2.0,0.0080671184252984,0.0061310100032268,1549.5,51.0
656cee4138f56ab0e2caea198a63fe531c6a0916,hbase,False,2007-11-07 05:48:27,hbase,,20,8,4,2,2,1.70796907355007,0.75,18.75,43.0,74,74.0,1.96679686551914,done,581.0,,376.6572212205973,4.519560681558801,12.0,0.0,0.0,0.9375,0.5,0.1666666666666666,16.0,0.7205128205128206,0.0146038686309423,0.026496715018166,0.0,0.0344234079173838,0.0137693631669535,145.25,10.75
5c869d23e977fa431a4658305d56ac496e417e67,hbase,False,2007-11-07 12:48:13,hbase,,25,17,7,4,2,2.47745726450888,0.4285714285714289,23.0,22.4285714285714,75,75.0,1.96679686551914,done,550.0,,1810.163289585006,5.21277318839911,54.5,0.5,0.0,0.8270175438596491,2.5,0.0910216718266253,19.0,0.8079425039246468,0.0036932797141244,0.0307393421778247,2.0,0.0454545454545454,0.0309090909090909,78.57142857142857,3.204081632653057
bf4262e220ca8b1710866571a969dd2377f896c8,hbase,False,2007-11-14 08:38:21,hbase,,5,8,2,2,2,0.3912435636292561,1.5,5.0,89.0,78,78.0,1.96679686551914,done,283.0,,335.77254752252236,4.649130299775364,15.0,0.0,0.0,0.75,0.0,0.7777777777777778,9.0,0.8148148148148148,0.0138460703058623,0.0446730982347324,1.0,0.0176678445229682,0.0282685512367491,141.5,44.5
025ac21ab112772d00cb0a0e911f2193b260a465,hbase,False,2007-11-16 04:38:17,hbase,,13,8,1,1,1,0.0,4.0,27.0,21.0,79,79.0,70.0,done,836.0,,201.73835003173087,4.350863912762935,7.0,0.0,0.0,0.8333333333333334,0.0,0.8,16.0,0.7727272727272727,0.0215668657549672,0.0346984100886072,1.0,0.0155502392344497,0.0095693779904306,836.0,21.0
9052780e2d9c71128ab5b49577a4bdb02eef8602,hbase,False,2007-11-24 04:16:45,hbase,,2,3,2,2,2,0.7219280948873621,1.5,9.0,79.5,80,80.0,1.96679686551914,done,117.0,,38.05374780501027,4.16832582271378,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.75,0.109537852725375,0.0262786205743534,0.0,0.017094017094017,0.0256410256410256,58.5,39.75
d11960feef2d28bd45dbe754c8884c3a8584b003,hbase,False,2007-11-27 15:12:46,hbase,,76,17,8,3,2,2.67435814149756,0.375,17.5,23.75,82,82.0,1.96679686551914,done,977.0,,825.9991070389848,4.862658334069508,27.0,0.6666666666666666,0.2222222222222222,0.500664767331434,1.1111111111111112,0.2463439338439338,15.88888888888889,0.789917378093412,0.0660969587120276,0.043078156787473,0.4444444444444444,0.0777891504605936,0.0174002047082906,122.125,2.96875
0eb95f5c54e30a3850206b9ea59543e6843e04a1,hbase,False,2007-11-27 15:19:51,hbase,,3,17,1,1,1,0.0,1.0,0.0,4.0,83,83.0,73.0,done,157.0,,3333.602595590323,5.307723424322272,97.0,1.0,0.0,0.8947368421052632,2.0,0.0666666666666666,21.0,0.9017857142857144,0.001592188412423,0.0290976495303643,2.0,0.019108280254777,0.10828025477707,157.0,4.0
3786f399a65183058e16b0ddf17e34c56c7b6d36,hbase,False,2007-11-27 16:11:00,hbase,,102,85,3,2,2,0.395845491514365,1.0,0.666666666666667,96.6666666666667,91,91.0,1.24784851074217,done,4771.0,,2465.580154015559,5.30553736441213,73.25,1.75,2.75,0.6534992784992785,1.25,0.5029461279461279,19.5,0.6529479189053657,0.0027904990925312,0.0285704123881287,1.0,0.0213791657933347,0.0178159714944456,1590.3333333333333,32.222222222222236
70004192f1c5760b13ddc924d69596af4f6012bf,hbase,False,2007-11-27 17:35:08,hbase,,31,7,4,2,2,1.63372190190362,0.75,32.5,49.0,92,92.0,1.24784851074217,done,1882.0,,883.9851858035585,4.740098187592844,31.0,1.0,1.0,0.6604705882352941,1.0,0.48,18.4,0.7206707875457876,0.0258450976091669,0.0380441573893854,1.2,0.016471838469713,0.0037194473963868,470.5,12.25
3bff065d34da5603d136a7c133f28eb9068cd626,hbase,False,2007-11-28 02:12:52,hbase,,28,5,3,2,2,1.1214210312856898,1.0,6.66666666666667,55.0,85,85.0,1.96679686551914,done,143.0,,3883.9296370051857,5.2800317481719965,114.0,1.0,0.0,0.85,2.0,0.0625,21.0,0.9047619047619048,0.0013594560771299,0.0293517160851304,2.0,0.1958041958041958,0.0349650349650349,47.666666666666664,18.333333333333332
72414e6c91cbfea5b4ef308b011cdeee69716a3f,hbase,False,2007-11-29 05:38:00,hbase,,76,55,4,2,2,1.6372835107741397,0.75,1.0,67.25,93,93.0,1.24784851074217,done,3910.0,,1648.4071917879182,5.220247095247835,61.25,1.25,1.75,0.7037051184110008,1.75,0.4928571428571429,19.0,0.7112733614951356,0.0050904625305003,0.0414408958996816,1.0,0.0194373401534526,0.0140664961636828,977.5,16.8125
7102265285d719b55e61112224914532266ffbac,hbase,False,2007-11-29 09:37:19,hbase,,6,1,2,2,2,0.8631205685666309,1.5,4.0,101.0,87,87.0,1.96679686551914,done,2140.0,,335.0,5.011965738872872,17.0,1.0,1.0,0.9166666666666666,3.0,0.1111111111111111,22.0,0.7894736842105263,0.0149610917578294,0.0507462686567164,1.0,0.002803738317757,0.0004672897196261,1070.0,50.5
b8291d673e065fdc24d82aca9e1e4e110e8d81c2,hbase,False,2007-11-30 06:10:03,hbase,,109,67,8,2,2,2.46523863913599,0.375,32.5,42.25,94,94.0,1.24784851074217,done,5897.0,,1184.6140468035344,4.651037767699456,37.2,1.2,2.3,0.594872325741891,0.4,0.6685498881151056,16.8,0.741094496957047,0.0139775835613337,0.0408406494666151,0.6,0.0184839749024927,0.0113617093437341,737.125,5.28125
bf176b63f3ec725ec73f995b6051a689a5de8a9b,hbase,False,2007-11-30 09:01:25,hbase,,21,32,2,2,2,0.135036202802128,1.5,11.5,86.0,89,89.0,1.96679686551914,done,222.0,,126.72308162890424,4.500840012161545,5.4,0.2,0.0,0.7142857142857142,1.6,0.3871428571428571,15.6,0.6865384615384615,0.0657053255611611,0.0424498315022967,0.0,0.0945945945945946,0.1441441441441441,111.0,43.0
5a465ae05b0dc8c9bea6412f130d02cdd1a0f54d,hbase,False,2007-11-30 15:35:47,hbase,,7,5,2,2,2,0.413816850303634,1.5,0.0,94.5,90,90.0,1.96679686551914,done,1039.0,,587.6282813072752,5.035512773630227,18.0,1.0,0.0,0.8,2.0,0.4444444444444444,20.0,0.8461538461538461,0.0085692144742045,0.0306316094248494,1.0,0.0067372473532242,0.0048123195380173,519.5,47.25
05d4458b4787555d98fd2fb2f2ab02a94af26ec2,hbase,False,2007-11-30 16:33:09,hbase,,312,280,25,3,2,3.98007668707035,0.12,16.0,11.72,91,91.0,1.96679686551914,done,2228.0,,675.004717672545,5.042956982001306,20.6,0.7333333333333333,0.2666666666666666,0.698813893078599,1.0,0.343848549111707,18.333333333333332,0.7882744392365358,0.0200572019440937,0.0320989967203029,0.2666666666666666,0.1400359066427289,0.1256732495511669,89.12,0.4688
7fff3ab5f629e07a7b6d8ff56fc32dd68c9766f3,hbase,False,2007-12-01 02:06:31,hbase,,9,3,2,2,2,0.413816850303634,1.5,0.0,119.5,93,93.0,1.96679686551914,done,3147.0,,2154.8091131901465,5.585752616709109,73.0,2.0,2.0,0.8717948717948718,1.0,0.5,22.0,0.782608695652174,0.0025922261895577,0.0338777108158435,0.0,0.0028598665395614,0.0009532888465204,1573.5,59.75
fdff7385a6f420378d2136b763560c565d1613c8,hbase,False,2007-12-01 08:59:56,hbase,,3,18,2,2,2,0.276195427647939,1.5,0.0,119.5,99,99.0,1.96679686551914,done,1687.0,,163.20748438907182,4.608069976588826,7.0,0.5,0.0,0.3333333333333333,2.5,0.2222222222222222,16.5,0.8285714285714285,0.0534649570441758,0.0518418877214895,1.0,0.0017783046828689,0.0106698280972139,843.5,59.75
ffe660105ab9f1766d400d459f959aa4585e5b1a,hbase,False,2007-12-03 17:28:32,hbase,,102,82,3,2,2,0.4121134351303889,1.0,5.0,74.0,96,96.0,1.24784851074217,done,1456.0,,409.80700890512514,4.816909942568672,19.142857142857142,0.7142857142857143,0.0,0.6874922696351267,0.2857142857142857,0.4661782661782662,18.0,0.7503639753773851,0.0186870724113834,0.0490108727246248,0.5714285714285714,0.070054945054945,0.0563186813186813,485.3333333333333,24.666666666666668
79e64fcc4fa035d753133cbf8d81c30b6e2c30ee,hbase,False,2007-12-04 02:20:22,hbase,,5,2,2,2,2,0.8631205685666309,1.5,1.0,87.5,100,100.0,1.96679686551914,done,162.0,,82.0447025077789,4.291611664426977,2.0,0.0,0.0,0.4,1.0,0.0,17.0,1.0,0.052308211660833,0.0243769547437919,0.0,0.0308641975308641,0.0123456790123456,81.0,43.75
6fb46437057e4934603154a2ef320a554af5acfe,hbase,False,2007-12-07 07:34:38,hbase,,5,4,3,3,2,1.22439444540599,1.0,23.6666666666667,63.3333333333333,98,98.0,1.24784851074217,done,235.0,,295.1908040183299,4.47179729125223,11.25,0.25,0.0,0.625,0.25,0.1111111111111111,16.25,0.784375,0.015188951620671,0.0381767858522861,2.75,0.0212765957446808,0.0170212765957446,78.33333333333333,21.1111111111111
bccf1dc26f0af20b0ec70d420990e7fd9e01c4d7,hbase,False,2007-12-08 04:49:19,hbase,,20,37,6,3,3,1.96620216807458,0.5,9.16666666666667,50.8333333333333,108,108.0,1.03470002073108,done,3414.0,,690.1353274866157,5.092711823524405,27.666666666666668,0.3333333333333333,0.0,0.7698412698412698,3.3333333333333335,0.288002288002288,18.666666666666668,0.7745098039215685,0.0151885678974869,0.0416306638932082,2.3333333333333335,0.005858230814294,0.010837727006444,569.0,8.472222222222216
02022f99315a204b7ebfac3ccece5d913f373518,hbase,False,2007-12-08 08:26:30,hbase,,13,3,2,2,2,0.811278124459133,1.5,1.0,94.0,109,109.0,1.96679686551914,done,476.0,,1230.8417201483862,5.571136558787814,39.0,1.0,0.0,0.9,4.0,0.1428571428571428,19.0,0.6447368421052632,0.0045262818667831,0.0316856337915636,0.0,0.0273109243697479,0.0063025210084033,238.0,47.0
91de46cac15c5784aac2aac51bc6b6f54b125e04,hbase,False,2007-12-14 00:43:04,hbase,,44,7,4,3,2,1.8051162840399504,0.75,2.25,55.75,119,119.0,1.96679686551914,done,556.0,,1112.9441533154347,5.2194360922136696,40.5,1.25,0.5,0.8090241944731109,1.5,0.3349624060150376,23.5,0.8028470008693132,0.0069673302104179,0.0386386754083372,1.25,0.079136690647482,0.0125899280575539,139.0,13.9375
6da6ebed1ec106734a344d3f25c08fdcc615ab9a,hbase,False,2007-12-15 07:57:29,hbase,,63,42,4,2,2,0.809562090900288,0.75,17.0,71.0,107,107.0,1.24784851074217,done,2608.0,,686.4086292699451,4.801284216126942,24.789473684210527,0.631578947368421,0.3157894736842105,0.6649099988916922,1.105263157894737,0.5490901977279686,17.57894736842105,0.6850330473313143,0.0179638810691068,0.0378531487062496,0.631578947368421,0.0241564417177914,0.0161042944785276,652.0,17.75
c73ddd1aa894e944a37cbcfb6e29782ccbaabcab,hbase,False,2007-12-18 05:53:45,hbase,,13,12,2,2,2,0.2422921890824149,1.5,12.0,108.0,108,108.0,1.24784851074217,done,209.0,,747.0720390747081,4.830894533924444,33.5,0.5,0.0,0.8888888888888888,0.0,0.4027777777777778,13.5,0.6364734299516908,0.0126216736287091,0.0340301153858927,0.5,0.062200956937799,0.0574162679425837,104.5,54.0
c55f90590abe7d164e10f7dcdbf9ea1c5d0e4918,hbase,False,2007-12-18 15:26:11,hbase,,2,1,2,2,2,0.91829583405449,1.5,2.0,133.0,109,109.0,1.24784851074217,done,1777.0,,2085.5724581311324,5.402355052957583,84.0,1.0,0.0,0.7096774193548387,1.0,0.4545454545454545,20.0,0.5955056179775281,0.002590346373196,0.0402767114000305,4.0,0.0011254924029262,0.0005627462014631,888.5,66.5
2630fd3ceebecba5932d146bc222ab8899736ece,hbase,False,2007-12-19 03:06:45,hbase,,8,6,2,2,2,0.591672778582327,1.5,3.5,107.5,121,121.0,1.96679686551914,done,211.0,,1303.2981609467072,5.126755554699437,19.0,0.0,0.0,1.0,0.0,0.0,22.0,0.25,0.0039336781930048,0.014578398534836,0.0,0.0379146919431279,0.0284360189573459,105.5,53.75
83c09ebccc58a625088ed7de4b25cfddfdf30a47,hbase,False,2007-12-19 17:22:33,hbase,,10,13,3,2,2,1.14922976151628,1.0,4.0,104.0,110,110.0,1.24784851074217,done,4303.0,,395.15498421668946,4.7447951244009365,21.0,0.0,0.0,0.9188034188034188,2.3333333333333335,0.2738095238095238,13.333333333333334,0.9166666666666666,0.025409173459406,0.0529907885239541,2.6666666666666665,0.0023239600278875,0.0030211480362537,1434.3333333333333,34.666666666666664
