commit_id,project,buggy,date,repo,gap,LA,LD,NF,ND,NS,Entropy,NDEV,AGE,NUC,EXP,REXP,SEXP,target,LT,fix_date,HV,TE,DD,MDNL,NB,EC,NOP,NOGV,NOMT,II,E_HV,DD_HV,TS,LA/LT,LD/LT,LT/NF,NUC/NF
df6f3ba32ac3a5434d9068bb7c26533cedd54b2d,activemq,False,2005-12-16 14:41:03,activemq,,13,2,1,1,1,0.0,1.0,3.0,1.0,0,0.0,0.0,done,380.0,,245.0,4.717741810282664,8.0,0.0,0.0,0.5714285714285714,0.0,0.3333333333333333,11.0,0.0136986301369863,0.0192560890215618,0.0326530612244898,0.0,0.0342105263157894,0.0052631578947368,380.0,1.0
4cb407cc4ba036507fe0ba7d5ad56e6d8152837c,activemq,False,2005-12-16 14:48:56,activemq,,6,15,1,1,1,0.0,2.0,0.0,2.0,1,1.0,1.0,done,391.0,,2145.7501166763514,4.726281162235184,43.0,0.0,0.0,0.7083333333333333,0.5,0.0833333333333333,16.5,0.0,0.02505787045598,0.0374404379840815,0.0,0.0153452685421994,0.0383631713554987,391.0,2.0
0d6f94b93dad17328ae79cfebe3ccf3c4e16b5cb,activemq,False,2005-12-16 22:56:13,activemq,,6,1,1,1,1,0.0,1.0,3.0,1.0,22,22.0,16.0,done,909.0,,702.9571963301984,4.349302965812227,17.0,1.0,0.0,0.3333333333333333,0.0,0.7142857142857143,21.0,0.0,0.0061871519183783,0.0241835492811636,0.0,0.0066006600660066,0.0011001100110011,909.0,1.0
634ac91c3de96bdb8297c979d0b1b533d633efe0,activemq,False,2005-12-17 00:54:54,activemq,,7,1,1,1,1,0.0,2.0,2.0,2.0,1,1.0,1.0,done,348.0,,376.70078168597354,5.103789639564951,19.0,0.0,0.0,1.0,1.0,0.4666666666666667,15.0,0.0,0.0135486568855054,0.0504379096718701,1.0,0.0201149425287356,0.0028735632183908,348.0,2.0
bf65e7d3cf851b80aa2e8569b729642650f74441,activemq,False,2005-12-17 02:08:15,activemq,,4,7,3,2,1,1.49491884823395,0.666666666666667,2.0,2.6666666666666696,23,23.0,17.0,done,230.0,,193.0425584912772,4.4381777243964216,9.75,0.0,0.0,1.0,1.0,0.3616071428571428,15.5,0.0,0.025478518251343,0.0489361045478388,0.0,0.017391304347826,0.0304347826086956,76.66666666666667,0.8888888888888898
2c6156085c68facdfd288aeeb795b3b284171e9f,activemq,False,2005-12-17 02:48:17,activemq,,0,2,1,1,1,0.0,1.0,3.0,2.0,24,24.0,18.0,done,322.0,,122.9848878378053,4.541354605743566,4.0,0.0,0.0,0.75,0.0,0.0,11.0,0.0,0.0369261190182389,0.0325243212424218,1.0,0.0,0.0062111801242236,322.0,2.0
298ccf2a77bde24b2bc333cbb34acb0338435388,activemq,False,2005-12-20 01:19:51,activemq,,3,1,1,1,1,0.0,1.0,0.0,3.0,30,30.0,22.0,done,578.0,,147.14866228501222,4.403081366429403,7.0,0.0,0.0,0.6666666666666666,3.0,0.2,13.0,0.0,0.0299226734246559,0.0475709387452106,0.0,0.0051903114186851,0.0017301038062283,578.0,3.0
ceeb3a2aa6d4a9cd409c5c6d8cb42c8dddebb43c,activemq,False,2005-12-21 06:20:47,activemq,,0,5,1,1,1,0.0,0.0,0.0,0.0,20,20.0,2.0,done,257.0,,247.25415011250035,4.640794449505846,15.0,0.0,0.0,1.0,1.0,0.3333333333333333,13.0,0.0,0.0187693288359135,0.0606663224587939,0.0,0.0,0.0194552529182879,257.0,0.0
b6eb3a631990fdecc2a9c3e90af969d5f1cd1b02,activemq,False,2005-12-21 14:43:16,activemq,,4,1,1,1,1,0.0,1.0,8.0,1.0,21,21.0,4.0,done,103.0,,197.65428402504423,4.351064161864171,13.0,0.0,0.0,1.0,3.0,0.2,16.0,0.0,0.0220135079961781,0.0657714051791197,0.0,0.0388349514563106,0.0097087378640776,103.0,1.0
8935d8203650883308e4d754c2c988661d7cd388,activemq,False,2005-12-22 13:27:28,activemq,,26,16,1,1,1,0.0,2.0,0.0,6.0,34,34.0,12.0,done,1086.0,,878.7666764557483,4.96292294335652,26.0,1.0,0.0,0.65,0.0,0.3333333333333333,20.0,0.0,0.005647600297468,0.0295869207340263,0.0,0.0239410681399631,0.0147329650092081,1086.0,6.0
08d4b5ff25529c8ac155ebe51cb8554cc1abded5,activemq,False,2005-12-23 02:36:17,activemq,,22,37,4,2,1,1.0631062648921998,0.75,2.25,2.75,4,4.0,2.0,done,614.0,,686.1718729161657,4.9242079122353895,31.666666666666668,0.6666666666666666,0.0,0.7579365079365079,1.6666666666666667,0.2147034252297409,25.333333333333332,0.0061728395061728,0.0123406239360519,0.0542946975800991,0.0,0.0358306188925081,0.0602605863192182,153.5,0.6875
3621f25504d7c55203333615dd369bdc5f730b8f,activemq,False,2005-12-23 03:01:52,activemq,,1,1,1,1,1,0.0,2.0,0.0,3.0,0,0.0,0.0,done,119.0,,89.92418250750745,4.348798912202495,2.0,0.0,0.0,0.25,1.0,0.3333333333333333,12.0,0.0,0.0483607277924314,0.0222409583743841,0.0,0.0084033613445378,0.0084033613445378,119.0,3.0
29a6b9d1f6cfaf26c570f3ec760956ca35051bf8,activemq,False,2005-12-23 18:47:47,activemq,,4,4,1,1,1,0.0,2.0,1.0,3.0,9,9.0,4.0,done,333.0,,373.28516483252554,4.536638771183125,15.0,0.0,0.0,0.4615384615384615,1.0,0.5,13.0,0.0,0.0121532790439676,0.0401837560480866,1.0,0.012012012012012,0.012012012012012,333.0,3.0
2c4274b997a84807d94e49a8482ec58a74388938,activemq,False,2005-12-24 01:10:53,activemq,,9,0,1,1,1,0.0,3.0,1.0,3.0,50,50.0,17.0,done,154.0,,434.2737001211542,4.680553435062323,18.0,0.0,0.0,1.0,1.0,0.2222222222222222,17.0,0.0,0.0107778883081258,0.0414485150608437,1.0,0.0584415584415584,0.0,154.0,3.0
5444ef92e13b6f0cab3c9af9d43fccbea27d1cce,activemq,False,2005-12-27 10:11:43,activemq,,1,1,1,1,1,0.0,3.0,3.0,4.0,10,10.0,5.0,done,333.0,,373.28516483252554,4.536638771183125,15.0,0.0,0.0,0.4615384615384615,1.0,0.5,13.0,0.0,0.0121532790439676,0.0401837560480866,1.0,0.003003003003003,0.003003003003003,333.0,4.0
5cea195af29c5987e457af197312ecbfaf6c241b,activemq,False,2005-12-28 01:47:56,activemq,,3,0,1,1,1,0.0,3.0,5.0,3.0,52,52.0,19.0,done,391.0,,670.6377267688606,4.84487292791175,26.0,0.0,0.0,0.5652173913043478,2.0,0.5454545454545454,16.0,0.0,0.0072242773326433,0.0387690685480345,0.0,0.0076726342710997,0.0,391.0,3.0
a59fee46d54fb2bbbcb829f4756c483a0ea9f317,activemq,False,2005-12-29 00:34:06,activemq,,6,0,1,1,1,0.0,3.0,1.0,5.0,58,58.0,22.0,done,333.0,,401.9095644587768,4.536516109373036,16.0,0.0,0.0,0.5,1.0,0.5,13.0,0.0,0.0112874052039095,0.039809950831964,1.0,0.018018018018018,0.0,333.0,5.0
0684e20bf6796d85ff6caca1c8950a8c3108fc6f,activemq,False,2005-12-29 00:38:10,activemq,,24,18,3,1,1,1.02303706553288,0.333333333333333,15.0,1.0,42,42.0,3.0,done,435.0,,265.67827103428186,4.630424206853507,11.75,0.0,0.0,0.654040404040404,1.5,0.1964285714285714,14.5,0.0,0.0259919536269782,0.0485519217700933,0.25,0.0551724137931034,0.0413793103448275,145.0,0.3333333333333333
57ca31fbd379f55d16ac18a57b6764dc5f33fd0d,activemq,False,2005-12-29 04:10:15,activemq,,195,194,61,9,1,5.475720343493742,0.0819672131147541,8.24590163934426,2.04918032786885,71,71.0,3.0,done,202.0,,205.564057679474,4.406705969078715,8.0,0.0,0.0,0.9166666666666666,0.3333333333333333,0.3873015873015872,17.333333333333332,0.0,0.0250733406287876,0.0412784932857526,0.3333333333333333,0.9653465346534652,0.9603960396039604,3.3114754098360657,0.0335931201289975
c901884014039c467948bb7470495c32f62adefc,activemq,False,2005-12-29 05:49:18,activemq,,32,38,7,3,1,2.03443230395063,0.285714285714286,8.85714285714286,1.7142857142857095,91,91.0,0.0,done,403.0,,1565.0510111381052,5.0367375895708575,63.0,0.0,0.0,0.75,4.0,0.5925925925925926,13.0,0.0093457943925233,0.0032182577780056,0.0402542789670391,2.0,0.0794044665012407,0.0942928039702233,57.57142857142857,0.2448979591836728
eac597346ca2d5d3fab8c890c24902f744892460,activemq,False,2005-12-31 00:55:20,activemq,,4,0,1,1,1,0.0,1.0,1.0,1.0,56,56.0,40.0,done,97.0,,1550.975853933474,5.107123881901164,25.0,1.0,0.0,0.9333333333333332,2.0,0.3636363636363636,40.0,0.0,0.0032928455133255,0.016118884079721,1.0,0.0412371134020618,0.0,97.0,1.0
de7f650b16e6e77ea31f8967202dd8445bd64a5e,activemq,False,2005-12-31 03:25:15,activemq,,8,3,2,2,1,0.94566030460064,1.0,0.0,2.5,57,57.0,41.0,done,752.0,,1978.446538067515,5.002832080750974,53.5,0.5,0.0,0.6902564102564103,2.0,0.3903743315508021,19.0,0.0,0.0040652600088815,0.0306614693101098,0.0,0.0106382978723404,0.0039893617021276,376.0,1.25
1f3f80cf7765193b98d9b0e061e63811a7f19aca,activemq,False,2005-12-31 03:36:29,activemq,,2,1,1,1,1,0.0,1.0,0.0,1.0,58,58.0,42.0,done,52.0,,72.33974351909448,4.214262795507957,2.0,0.0,0.0,0.0,0.0,0.5,21.0,0.0,0.0582565349349846,0.0276473194775993,0.0,0.0384615384615384,0.0192307692307692,52.0,1.0
3516e1005a58b7da939aa7587b4fc6fc56b66ea4,activemq,False,2006-01-01 01:30:26,activemq,,2,0,1,1,1,0.0,3.0,0.0,5.0,115,115.0,33.0,done,270.0,,178.8135375281251,4.330047687829424,7.0,1.0,0.0,1.0,0.0,0.5714285714285714,19.0,0.0,0.0242154355184006,0.0391469242025313,0.0,0.0074074074074074,0.0,270.0,5.0
14f96a9e6fe651a5b7c56adaccfde0e164093118,activemq,False,2006-01-01 01:33:49,activemq,,4,1,1,1,1,0.0,3.0,0.0,4.0,116,116.0,34.0,done,144.0,,181.11039140121423,4.496255860566292,10.0,0.0,0.0,0.25,0.0,0.5,11.0,0.0,0.0248260512595642,0.0552149433427427,0.0,0.0277777777777777,0.0069444444444444,144.0,4.0
77dd8fb71db89ec379f43983cd301fe946bfb2c9,activemq,False,2006-01-01 01:48:55,activemq,,2,2,1,1,1,0.0,0.0,0.0,0.0,117,117.0,35.0,done,211.0,,392.91430010961574,4.897267193415047,21.0,1.0,2.0,0.6,1.0,0.4,19.0,0.0,0.0124639576417778,0.0534467694205616,0.0,0.0094786729857819,0.0094786729857819,211.0,0.0
61ab31e758bb721d0b1982242dc343b614fd4362,activemq,False,2006-01-01 01:50:52,activemq,,29,13,2,1,1,0.958711882977132,1.0,0.0,4.5,118,118.0,36.0,done,697.0,,1801.7608855588817,4.841988110229469,48.0,0.5,0.0,0.8790064102564102,2.0,0.3392857142857143,17.5,0.0,0.0056702756982525,0.032626687790529,0.0,0.0416068866571018,0.018651362984218,348.5,2.25
673f323e18d2d26dc7c665a766b734b5176b3b19,activemq,False,2006-01-02 02:21:13,activemq,,12,12,1,1,1,0.0,1.0,1.0,1.0,0,0.0,0.0,done,157.0,,267.18895473201644,4.740568203972132,12.0,1.0,0.0,0.5,0.0,0.3333333333333333,18.0,0.0,0.0177423808881875,0.0449120361731857,0.0,0.0764331210191082,0.0764331210191082,157.0,1.0
6bdfbf3d7330b1a7f3df1511d80273e5c95a14a6,activemq,False,2006-01-02 11:12:56,activemq,,1,1,1,1,1,0.0,1.0,3.0,1.0,119,119.0,37.0,done,643.0,,341.11528837383304,4.750038177899227,13.0,0.0,0.0,0.9,0.0,0.8333333333333334,13.0,0.0,0.0139250228289199,0.0381102824853546,0.0,0.0015552099533437,0.0015552099533437,643.0,1.0
050637cdf6d1b59e6b4355b408b7cf377d509803,activemq,False,2006-01-04 06:01:10,activemq,,20,20,4,3,1,1.59263349577695,0.25,4.0,1.5,126,126.0,44.0,done,467.0,,214.1765534948431,4.4616109133532635,8.0,0.25,0.0,0.7708333333333333,0.25,0.5555555555555555,15.25,0.0,0.039006739409052,0.0423509186185116,0.0,0.0428265524625267,0.0428265524625267,116.75,0.375
6cbd6d2e8d378304d3bb60dc3e7be2c8960ee3ea,activemq,False,2006-01-04 18:58:35,activemq,,1,1,1,1,1,0.0,2.0,0.0,2.0,13,13.0,8.0,done,1128.0,,398.8424910217125,5.071190619306493,15.0,0.0,0.0,0.7272727272727273,1.0,0.3,21.0,0.0,0.0127147701999244,0.037608831400021,1.0,0.000886524822695,0.000886524822695,1128.0,2.0
3852a53f3e884a94adefa15a5fe0e650d4996172,activemq,False,2006-01-05 01:49:43,activemq,,12,4,1,1,1,0.0,2.0,6.0,3.0,132,132.0,45.0,done,161.0,,101.57915548582147,4.0071254538156005,5.0,0.0,0.0,1.0,1.0,0.6666666666666666,13.0,0.0,0.0394483044739914,0.0492226970788106,0.0,0.0745341614906832,0.0248447204968944,161.0,3.0
e6efdb19553b390becf3c3c7d7329ff87a440f6f,activemq,False,2006-01-05 03:39:23,activemq,,3,0,1,1,1,0.0,1.0,6.0,2.0,134,134.0,47.0,done,380.0,,904.8173890924248,4.089079850895392,52.0,0.0,0.0,1.0,1.0,0.4285714285714285,13.0,0.0,0.0045192321679371,0.0574701598652502,0.0,0.0078947368421052,0.0,380.0,2.0
27329abdcbe242873fcd004d00b67d37a29bc542,activemq,False,2006-01-05 03:41:16,activemq,,13,2,1,1,1,0.0,1.0,6.0,1.0,135,135.0,48.0,done,424.0,,994.3714999954924,5.0463871908083915,34.5,1.0,1.0,0.8087557603686636,1.0,0.5972222222222223,18.0,0.04818401937046,0.0058264725967369,0.0351821692747382,1.0,0.0306603773584905,0.0047169811320754,424.0,1.0
34cadafaab0d5954fec065a2aeffa5026ab2ba96,activemq,False,2006-01-05 19:04:04,activemq,,43,33,1,1,1,0.0,2.0,0.0,4.0,15,15.0,10.0,done,1181.0,,3347.8250931402026,5.018658828511853,86.0,2.0,0.0,0.76,1.0,0.3181818181818182,26.0,0.0,0.0014990803548235,0.0256883193139978,0.0,0.0364098221845893,0.0279424216765453,1181.0,4.0
e310c21a8d8815a79dd3d918bc58f4a902d5ce74,activemq,False,2006-01-05 19:55:13,activemq,,7,1,1,1,1,0.0,1.0,7.0,1.0,73,73.0,4.0,done,419.0,,110.44611534953322,4.364565161059326,5.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,17.0,0.0,0.0395175977647254,0.0452709448781996,0.0,0.0167064439140811,0.0023866348448687,419.0,1.0
c68a1460baca744b565af010c459ade92bc04183,activemq,False,2006-01-05 22:04:31,activemq,,3,7,1,1,1,0.0,1.0,0.0,2.0,5,5.0,2.0,done,435.0,,1216.6296843981809,5.081501550803697,43.0,1.0,1.0,0.9,1.0,0.5882352941176471,17.0,0.0727272727272727,0.004176703573789,0.0353435400692778,1.0,0.0068965517241379,0.0160919540229885,435.0,2.0
95a2aa6b8f69a75161cf13e0a77a5ab376220a96,activemq,False,2006-01-05 23:48:09,activemq,,1,2,1,1,1,0.0,1.0,7.0,1.0,79,79.0,52.0,done,508.0,,247.58797503894243,4.380963867615752,15.0,0.0,0.0,0.875,0.0,0.4285714285714285,13.0,0.0,0.0176945744918616,0.0605845255515365,0.0,0.0019685039370078,0.0039370078740157,508.0,1.0
f9db4423b1c3a61d5b1328b23fe307e89cd25966,activemq,False,2006-01-06 01:38:14,activemq,,1,2,1,1,1,0.0,1.0,7.0,1.0,83,83.0,7.0,done,376.0,,489.6886163691213,4.663291246368074,20.0,1.0,0.0,0.6153846153846154,0.0,0.2857142857142857,16.0,0.0,0.009522972539049,0.0408422808524596,0.0,0.0026595744680851,0.0053191489361702,376.0,1.0
d265b3138505b06bebdb6b2655358ad3f810ff41,activemq,False,2006-01-06 12:04:54,activemq,,1,1,1,1,1,0.0,1.0,8.0,1.0,17,17.0,11.0,done,336.0,,702.9571963301984,4.992267173245878,34.0,1.0,0.0,0.7,3.0,0.0909090909090909,17.0,0.0,0.0071018081887604,0.0483670985623273,3.0,0.0029761904761904,0.0029761904761904,336.0,1.0
6285f96b15df86dafad5c99543bf3c61dcbc35bf,activemq,False,2006-01-06 16:13:28,activemq,,2,1,1,1,1,0.0,1.0,8.0,1.0,18,18.0,12.0,done,133.0,,388.3466359948253,4.691275556780108,4.0,0.0,0.0,0.8,0.0,0.6,15.0,0.0,0.0120801241003736,0.0103000763473931,0.0,0.0150375939849624,0.0075187969924812,133.0,1.0
52aeaa2965598c802c0af0f9412c52d4e0bb2433,activemq,False,2006-01-09 10:50:28,activemq,,1,1,1,1,1,0.0,1.0,10.0,1.0,19,19.0,13.0,done,315.0,,452.36388806542584,5.0566983142300534,23.0,2.0,2.0,1.0,1.0,0.0,17.0,0.3428571428571428,0.0111783863558505,0.050844023156582,3.0,0.0031746031746031,0.0031746031746031,315.0,1.0
fa63d9091f00f5e6c289618b905f86e864175ce4,activemq,False,2006-01-09 18:40:06,activemq,,2,2,2,2,1,1.0,1.0,5.0,3.0,21,21.0,15.0,done,1763.0,,149.09793286379528,4.245933623205932,7.0,0.0,0.0,1.0,0.5,0.8125,19.0,0.0,0.0326308925391439,0.0399545561110992,0.5,0.0011344299489506,0.0011344299489506,881.5,1.5
f2669a70a6db49c0c7906d0d594a19452b66983d,activemq,False,2006-01-10 06:55:53,activemq,,1,11,1,1,1,0.0,2.0,0.0,3.0,142,142.0,55.0,done,585.0,,99.74293700708056,4.199799859035177,4.333333333333333,0.3333333333333333,0.0,0.5166666666666667,0.6666666666666666,0.2777777777777777,13.333333333333334,0.0,0.0868171236327734,0.0329618646397249,0.6666666666666666,0.0017094017094017,0.0188034188034188,585.0,3.0
a9e047d92eb00c0c8283523d9e354c992770c457,activemq,False,2006-01-10 11:00:27,activemq,,1,0,1,1,1,0.0,1.0,11.0,1.0,0,0.0,0.0,done,136.0,,192.71802844378476,4.442323197202398,9.0,0.0,0.0,1.0,0.0,0.6666666666666666,14.0,0.0,0.0230508958247163,0.0467003532190309,1.0,0.0073529411764705,0.0,136.0,1.0
aa7435064aca1eabab67dfb5a36157c65a7883a2,activemq,False,2006-01-10 14:21:19,activemq,,2,0,1,1,1,0.0,1.0,12.0,1.0,22,22.0,16.0,done,165.0,,134.9567256858515,4.236890670693266,5.5,0.5,0.0,0.8333333333333333,0.0,0.45,16.5,0.0,0.0313983617533149,0.0407291189474577,0.0,0.0121212121212121,0.0,165.0,1.0
fb53ad9cf32cf720699537432195b186f1e15235,activemq,False,2006-01-10 22:36:55,activemq,,6,2,1,1,1,0.0,2.0,4.0,4.0,7,7.0,4.0,done,441.0,,1626.4857376781256,5.184062001618184,53.0,1.0,1.0,0.9166666666666666,1.0,0.55,19.0,0.0746268656716417,0.0031872778724876,0.0325855916054078,2.0,0.0136054421768707,0.0045351473922902,441.0,4.0
2ba813b311b55cb74e5cbc0d1c7026ddcf5a2f87,activemq,False,2006-01-11 00:26:51,activemq,,12,1,2,2,1,0.961236604722876,1.0,0.5,7.5,113,113.0,68.0,done,96.0,,211.77447664948076,4.258326862656283,6.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0201078379700329,0.028332026101195,0.0,0.125,0.0104166666666666,48.0,3.75
6397d0560b8bcead0a0141f5608fda7d1c7334c3,activemq,False,2006-01-11 01:28:24,activemq,,4,0,1,1,1,0.0,3.0,0.0,6.0,143,143.0,56.0,done,1552.0,,659.022371559561,4.588137615544368,27.0,0.0,0.0,0.8888888888888888,1.0,0.4444444444444444,17.0,0.0,0.0069620362123468,0.0409697776057361,1.0,0.0025773195876288,0.0,1552.0,6.0
a7785c6a54294837b66d0588d52fd241b80ecb46,activemq,False,2006-01-11 01:33:13,activemq,,7,3,2,2,1,0.970950594454669,1.0,5.0,2.0,144,144.0,57.0,done,241.0,,328.14234353700795,4.492753293663119,14.5,0.0,0.0,1.0,1.0,0.238095238095238,14.5,0.0,0.0364428478919919,0.051303906833088,0.5,0.0290456431535269,0.0124481327800829,120.5,1.0
eef92026754b0cc94c2b0ba21ece0b531b518b97,activemq,False,2006-01-14 08:11:20,activemq,,2,0,1,1,1,0.0,1.0,15.0,1.0,1,1.0,0.0,done,912.0,,205.1338544573157,4.095949901861476,9.0,0.0,0.0,0.4545454545454545,1.0,0.3333333333333333,19.0,0.0,0.0199672058651526,0.043873791694743,0.0,0.0021929824561403,0.0,912.0,1.0
4d7ea5ef6ebfff077c69f3779ff7807d035107f7,activemq,False,2006-01-14 08:55:19,activemq,,7,2,1,1,1,0.0,2.0,0.0,7.0,2,2.0,1.0,done,256.0,,640.1985598552546,4.690469797602062,24.5,0.5,2.5,0.875,1.0,0.5,24.5,0.025,0.0074366766853422,0.0373583542684588,0.0,0.02734375,0.0078125,256.0,7.0
23334ff9a6cbc08214bdc72d3c9079bc7e015c64,activemq,False,2006-01-15 12:41:03,activemq,,12,6,1,1,1,0.0,2.0,5.0,4.0,151,151.0,62.0,done,575.0,,174.2285750274039,4.579239931817577,8.0,0.0,0.0,0.75,1.0,0.6,11.0,0.0714285714285714,0.0262829442937091,0.0459166930495855,1.0,0.0208695652173913,0.0104347826086956,575.0,4.0
d3aa9bf2be44fa3bb57aec4889ed7047b8bd52f8,activemq,False,2006-01-18 04:05:51,activemq,,34,30,1,1,1,0.0,3.0,3.0,9.0,3,3.0,2.0,done,211.0,,637.548688549552,4.653328962137005,21.0,1.0,1.0,0.7777777777777778,1.0,0.2857142857142857,26.0,0.0227272727272727,0.0072987821098393,0.0329386608068723,0.0,0.1611374407582938,0.1421800947867298,211.0,9.0
5b2e9be749ed8e35822707d4adc3d58bd8b44e0b,activemq,False,2006-01-19 09:34:52,activemq,,10,0,1,1,1,0.0,1.0,20.0,1.0,10,10.0,7.0,done,204.0,,377.4045251052888,4.887447879074079,19.0,1.0,0.0,0.75,0.0,0.7777777777777778,17.0,0.0,0.0129501570700843,0.050343858475728,0.0,0.0490196078431372,0.0,204.0,1.0
ef94b843cc4a8c4f0c3acbf5a14fc77eeb23ba2c,activemq,False,2006-01-21 06:35:09,activemq,,0,1,1,1,1,0.0,1.0,22.0,1.0,156,156.0,64.0,done,127.0,,195.0419599705384,4.539734883404094,9.0,0.0,0.0,1.0,0.0,0.6666666666666666,14.0,0.0,0.0232756832636927,0.0461439169364349,0.0,0.0,0.0078740157480314,127.0,1.0
c3c0ea7265caf4bcf79082473ceba9e5526650f7,activemq,False,2006-01-21 08:14:35,activemq,,1,2,1,1,1,0.0,1.0,22.0,1.0,157,157.0,65.0,done,29.0,,138.97373660251154,4.175501530895264,5.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0300452562690885,0.0359780208997391,0.0,0.0344827586206896,0.0689655172413793,29.0,1.0
71afa0ded92805e0039d74e1a8d39f34e3934c90,activemq,False,2006-01-24 01:48:10,activemq,,0,1,1,1,1,0.0,2.0,4.0,3.0,11,11.0,8.0,done,220.0,,125.33591475173353,4.228242363354435,4.0,0.0,0.0,1.0,0.0,0.5,10.0,0.0,0.0337352814772188,0.0319142362978978,0.0,0.0,0.0045454545454545,220.0,3.0
f9a763586aac0b464207d3e9f7f4b2acd790db5e,activemq,False,2006-01-24 10:38:07,activemq,,39,25,2,2,2,0.5435644431995961,2.0,12.0,6.5,4,4.0,0.4375,done,215.0,,794.9485987728594,4.8859766029459575,25.5,1.5,2.0,0.7222222222222222,0.5,0.3068181818181818,26.0,0.0,0.0061454351247074,0.0321296665182431,1.0,0.1813953488372093,0.1162790697674418,107.5,3.25
